onset	duration	description	channels
2151.062000	0.000000	difficult_target	
2151.404998	0.000000	correct	
2153.043998	0.000000	difficult_distractor	
2154.955002	0.000000	difficult_distractor	
2157.035000	0.000000	difficult_distractor	
2159.158001	0.000000	difficult_target	
2159.439998	0.000000	correct	
2161.063999	0.000000	difficult_target	
2161.478000	0.000000	correct	
2162.934002	0.000000	difficult_target	
2163.307998	0.000000	correct	
2165.042999	0.000000	difficult_distractor	
2167.085998	0.000000	difficult_target	
2167.420002	0.000000	correct	
2169.261001	0.000000	difficult_distractor	
2171.151001	0.000000	difficult_target	
2171.517002	0.000000	correct	
2173.118000	0.000000	difficult_distractor	
2175.041000	0.000000	difficult_target	
2175.382000	0.000000	correct	
2176.924999	0.000000	difficult_target	
2177.241001	0.000000	correct	
2179.048999	0.000000	difficult_target	
2179.305000	0.000000	correct	
2179.349863	1.484659	BAD boundary	
2181.212997	0.000000	difficult_distractor	
2183.057998	0.000000	difficult_target	
2183.444999	0.000000	correct	
2185.078003	0.000000	difficult_distractor	
2187.126999	0.000000	difficult_distractor	
2189.098999	0.000000	difficult_distractor	
2191.014999	0.000000	difficult_target	
2191.396003	0.000000	correct	
2193.085998	0.000000	difficult_distractor	
2195.096000	0.000000	difficult_target	
2195.417000	0.000000	correct	
2197.297996	0.000000	difficult_distractor	
2199.189003	0.000000	difficult_distractor	
2201.109001	0.000000	difficult_target	
2201.430999	0.000000	correct	
2203.040001	0.000000	difficult_distractor	
2205.055999	0.000000	difficult_distractor	
2206.974927	0.600947	BAD boundary	
2207.042000	0.000000	difficult_distractor	
2208.988998	0.000000	difficult_distractor	
2210.997001	0.000000	difficult_target	
2211.397003	0.000000	correct	
2212.875999	0.000000	difficult_target	
2213.187004	0.000000	correct	
2214.747001	0.000000	difficult_target	
2215.011001	0.000000	correct	
2216.875999	0.000000	difficult_target	
2217.170997	0.000000	correct	
2218.887001	0.000000	difficult_target	
2219.125999	0.000000	correct	
2220.821998	0.000000	difficult_target	
2221.205002	0.000000	correct	
2222.695999	0.000000	difficult_distractor	
2224.870002	0.000000	difficult_distractor	
2226.974998	0.000000	difficult_distractor	
2228.809997	0.000000	difficult_distractor	
2230.871002	0.000000	difficult_target	
2231.291000	0.000000	correct	
2232.888000	0.000000	difficult_target	
2233.233001	0.000000	correct	
2234.828003	0.000000	difficult_distractor	
2236.740997	0.000000	difficult_target	
2237.093002	0.000000	correct	
2238.849998	0.000000	difficult_distractor	
2241.011001	0.000000	difficult_distractor	
2243.056999	0.000000	difficult_distractor	
2244.948997	0.000000	difficult_distractor	
2246.792000	0.000000	difficult_distractor	
2248.928001	0.000000	difficult_distractor	
2251.008003	0.000000	difficult_target	
2251.390007	0.000000	correct	
2252.972007	0.000000	difficult_distractor	
2253.536995	0.000000	incorrect	
2255.097999	0.000000	difficult_distractor	
2257.131004	0.000000	difficult_target	
2257.528999	0.000000	correct	
2259.161003	0.000000	difficult_target	
2259.489006	0.000000	correct	
2261.122001	0.000000	difficult_target	
2261.517006	0.000000	correct	
2263.083000	0.000000	difficult_target	
2263.336006	0.000000	correct	
2264.997001	0.000000	difficult_target	
2265.264000	0.000000	correct	
2267.043998	0.000000	difficult_target	
2267.327995	0.000000	correct	
2269.021003	0.000000	difficult_distractor	
2269.344001	0.000000	incorrect	
2270.836998	0.000000	difficult_distractor	
2272.709007	0.000000	difficult_distractor	
2274.708000	0.000000	difficult_distractor	
2276.620002	0.000000	difficult_target	
2276.896003	0.000000	correct	
2278.627998	0.000000	difficult_distractor	
2280.825004	0.000000	difficult_distractor	
2282.931007	0.000000	difficult_target	
2283.308006	0.000000	correct	
2284.974006	0.000000	difficult_distractor	
2286.877006	0.000000	difficult_target	
2287.219993	0.000000	correct	
2289.004005	0.000000	difficult_target	
2289.280006	0.000000	correct	
2291.181007	0.000000	difficult_target	
2291.478996	0.000000	correct	
2293.286003	0.000000	difficult_distractor	
2295.137001	0.000000	difficult_distractor	
2297.299995	0.000000	difficult_distractor	
2299.221000	0.000000	difficult_distractor	
2301.402000	0.000000	difficult_target	
2301.844993	0.000000	correct	
2303.568000	0.000000	difficult_distractor	
2303.911003	0.000000	incorrect	
2305.655998	0.000000	difficult_target	
2306.066002	0.000000	correct	
2307.500007	0.000000	difficult_distractor	
2309.622001	0.000000	difficult_target	
2309.971000	0.000000	correct	
2311.711998	0.000000	difficult_target	
2312.008003	0.000000	correct	
2313.659996	0.000000	difficult_target	
2313.963997	0.000000	correct	
2315.491005	0.000000	difficult_target	
2315.775001	0.000000	correct	
2317.383995	0.000000	difficult_distractor	
2321.400000	0.000000	BAD boundary	
2321.400000	0.000000	EDGE boundary	
2323.253000	0.000000	easy_target	
2325.226000	0.000000	easy_target	
2325.562000	0.000000	correct	
2327.345000	0.000000	easy_distractor	
2327.678000	0.000000	incorrect	
2329.491000	0.000000	easy_target	
2329.844000	0.000000	correct	
2331.627000	0.000000	easy_target	
2331.987000	0.000000	correct	
2333.630000	0.000000	easy_target	
2334.016000	0.000000	correct	
2335.459000	0.000000	easy_target	
2335.791000	0.000000	correct	
2337.411999	0.000000	easy_target	
2337.792000	0.000000	correct	
2339.226000	0.000000	easy_distractor	
2341.060000	0.000000	easy_target	
2341.462000	0.000000	correct	
2343.192000	0.000000	easy_distractor	
2345.330000	0.000000	easy_target	
2345.653000	0.000000	correct	
2347.508999	0.000000	easy_target	
2347.868000	0.000000	correct	
2349.631001	0.000000	easy_target	
2349.928000	0.000000	correct	
2351.553000	0.000000	easy_target	
2351.857001	0.000000	correct	
2353.539000	0.000000	easy_distractor	
2355.633002	0.000000	easy_distractor	
2357.740000	0.000000	easy_distractor	
2359.852000	0.000000	easy_target	
2360.349001	0.000000	correct	
2361.918002	0.000000	easy_target	
2362.342001	0.000000	correct	
2363.756998	0.000000	easy_target	
2364.123999	0.000000	correct	
2365.871001	0.000000	easy_target	
2366.165999	0.000000	correct	
2368.003001	0.000000	easy_distractor	
2369.932001	0.000000	easy_target	
2370.312998	0.000000	correct	
2371.839999	0.000000	easy_target	
2372.169001	0.000000	correct	
2373.978999	0.000000	easy_target	
2374.287001	0.000000	correct	
2376.170000	0.000000	easy_target	
2376.529002	0.000000	correct	
2378.140002	0.000000	easy_distractor	
2380.162001	0.000000	easy_target	
2380.497000	0.000000	correct	
2382.231001	0.000000	easy_distractor	
2384.116000	0.000000	easy_target	
2384.510001	0.000000	correct	
2386.191000	0.000000	easy_distractor	
2388.096999	0.000000	easy_target	
2388.579001	0.000000	correct	
2390.134001	0.000000	easy_distractor	
2392.270003	0.000000	easy_target	
2392.586996	0.000000	correct	
2394.438002	0.000000	easy_distractor	
2396.287001	0.000000	easy_distractor	
2398.121001	0.000000	easy_target	
2398.557997	0.000000	correct	
2400.052000	0.000000	easy_distractor	
2401.427673	0.388839	BAD boundary	
2402.201003	0.000000	easy_target	
2402.513998	0.000000	correct	
2403.477917	0.777679	BAD boundary	
2404.346999	0.000000	easy_distractor	
2406.350996	0.000000	easy_distractor	
2408.375998	0.000000	easy_target	
2408.682997	0.000000	correct	
2408.815622	1.908848	BAD boundary	
2410.200003	0.000000	easy_distractor	
2412.104002	0.000000	easy_target	
2412.530997	0.000000	correct	
2414.276999	0.000000	easy_distractor	
2416.193999	0.000000	easy_target	
2416.581000	0.000000	correct	
2418.404997	0.000000	easy_distractor	
2420.608000	0.000000	easy_target	
2421.030997	0.000000	correct	
2422.457999	0.000000	easy_target	
2422.939001	0.000000	correct	
2424.642996	0.000000	easy_target	
2424.956999	0.000000	correct	
2426.651999	0.000000	easy_distractor	
2427.024001	0.000000	incorrect	
2428.489996	0.000000	easy_target	
2428.873999	0.000000	correct	
2430.400999	0.000000	easy_distractor	
2432.598997	0.000000	easy_distractor	
2434.821997	0.000000	easy_target	
2435.111998	0.000000	correct	
2436.896002	0.000000	easy_target	
2437.274001	0.000000	correct	
2438.899001	0.000000	easy_distractor	
2441.095000	0.000000	easy_target	
2441.483000	0.000000	correct	
2442.988997	0.000000	easy_distractor	
2444.888998	0.000000	easy_distractor	
2447.095999	0.000000	easy_distractor	
2449.071997	0.000000	easy_target	
2449.469000	0.000000	correct	
2451.155005	0.000000	easy_target	
2451.517996	0.000000	correct	
2453.157996	0.000000	easy_distractor	
2455.321005	0.000000	easy_distractor	
2457.472998	0.000000	easy_distractor	
2458.063943	0.813046	BAD boundary	
2459.679999	0.000000	easy_distractor	
2461.582007	0.000000	easy_distractor	
2463.569006	0.000000	easy_distractor	
2463.755262	1.060494	BAD boundary	
2465.493002	0.000000	easy_target	
2465.847006	0.000000	correct	
2467.319006	0.000000	easy_distractor	
2469.176001	0.000000	easy_target	
2469.564993	0.000000	correct	
2471.327994	0.000000	easy_target	
2471.661993	0.000000	correct	
2473.383994	0.000000	easy_distractor	
2475.403998	0.000000	easy_distractor	
2477.323996	0.000000	easy_distractor	
2479.437003	0.000000	easy_distractor	
2479.910124	1.944239	BAD boundary	
2481.519995	0.000000	easy_target	
2481.909003	0.000000	correct	
2483.534003	0.000000	easy_distractor	
2485.403998	0.000000	easy_target	
2485.821005	0.000000	correct	
2487.508994	0.000000	easy_target	
2487.901999	0.000000	correct	
2489.601004	0.000000	easy_distractor	
2491.786993	0.000000	easy_distractor	
2493.640005	0.000000	easy_target	
2494.064001	0.000000	correct	
2495.633002	0.000000	easy_distractor	
2497.444006	0.000000	easy_distractor	
2499.316000	0.000000	easy_target	
2499.648001	0.000000	correct	
2501.489005	0.000000	easy_distractor	
2503.582999	0.000000	easy_distractor	
2505.730002	0.000000	easy_target	
2506.131003	0.000000	correct	
2507.791006	0.000000	easy_target	
2508.228995	0.000000	correct	
2509.683005	0.000000	easy_distractor	
2511.670004	0.000000	easy_distractor	
2513.827002	0.000000	easy_distractor	
2515.762000	0.000000	easy_distractor	
2517.743994	0.000000	easy_distractor	
2519.849997	0.000000	easy_target	
2520.217993	0.000000	correct	
2521.948004	0.000000	easy_target	
2522.250006	0.000000	correct	
2523.924994	0.000000	easy_distractor	
2524.183005	0.000000	incorrect	
