stage,roi,condition,trial_index,amp_uV,peak_latency_ms
After ICA,Frontal ROI,familiar,256,-0.7054138325112514,490.0
After ICA,Frontal ROI,familiar,257,15.84650401543089,356.0
After ICA,Frontal ROI,familiar,258,-24.580776286970796,350.0
After ICA,Frontal ROI,familiar,259,-23.90132631368992,319.0
After ICA,Frontal ROI,familiar,260,-5.686403450385354,381.0
After ICA,Frontal ROI,familiar,261,1.337236178070239,388.0
After ICA,Frontal ROI,familiar,262,3.841275006424066,426.0
After ICA,Frontal ROI,familiar,263,1.0779400447607443,464.0
After ICA,Frontal ROI,familiar,264,0.4503479172777083,500.0
After ICA,Frontal ROI,familiar,265,-5.145095434591736,435.0
After ICA,Frontal ROI,familiar,266,7.083626365732253,478.0
After ICA,Frontal ROI,familiar,267,5.781759541565269,412.0
After ICA,Frontal ROI,familiar,268,-0.000814801932897378,455.0
After ICA,Frontal ROI,familiar,269,8.645652212701409,494.0
After ICA,Frontal ROI,familiar,270,-6.91984480179278,473.0
After ICA,Frontal ROI,familiar,271,2.3259337184291162,468.0
After ICA,Frontal ROI,familiar,272,-0.04973569171144645,403.0
After ICA,Frontal ROI,familiar,273,-8.534575806512992,463.0
After ICA,Frontal ROI,familiar,274,-16.544863813073597,432.0
After ICA,Frontal ROI,familiar,275,-3.9822510686717436,453.0
After ICA,Frontal ROI,familiar,276,5.084133855247886,432.0
After ICA,Frontal ROI,familiar,277,13.48018985800559,476.0
After ICA,Frontal ROI,familiar,278,10.764912130098999,350.0
After ICA,Frontal ROI,familiar,279,7.195286094418907,329.0
After ICA,Frontal ROI,familiar,280,7.620013915733811,440.0
After ICA,Frontal ROI,familiar,281,-5.698421614201049,485.0
After ICA,Frontal ROI,familiar,282,1.7054423698570353,429.0
After ICA,Frontal ROI,familiar,283,4.271856139044599,341.0
After ICA,Frontal ROI,familiar,284,-11.570642655384091,350.0
After ICA,Frontal ROI,familiar,285,0.5074399394696611,402.0
After ICA,Frontal ROI,familiar,286,-6.553172590247618,394.0
After ICA,Frontal ROI,familiar,287,0.888966643430348,313.0
After ICA,Frontal ROI,familiar,288,-0.5578635836462826,382.0
After ICA,Frontal ROI,familiar,289,-6.654891849670425,465.0
After ICA,Frontal ROI,familiar,290,7.957238706539386,474.0
After ICA,Frontal ROI,familiar,291,-6.45757609112147,346.0
After ICA,Frontal ROI,familiar,292,8.468120774592741,357.0
After ICA,Frontal ROI,familiar,293,7.542460475939209,300.0
After ICA,Frontal ROI,familiar,294,7.757432137442941,479.0
After ICA,Frontal ROI,familiar,295,-0.04193779674719119,397.0
After ICA,Frontal ROI,familiar,296,-9.402361346773027,348.0
After ICA,Frontal ROI,familiar,297,-5.386559557945089,311.0
After ICA,Frontal ROI,familiar,298,-18.448831010379408,359.0
After ICA,Frontal ROI,familiar,299,-11.102361815780812,390.0
After ICA,Frontal ROI,familiar,300,-1.5869581491110443,349.0
After ICA,Frontal ROI,familiar,301,-0.4360893267775633,452.0
After ICA,Frontal ROI,familiar,302,0.9968416378848304,465.0
After ICA,Frontal ROI,familiar,303,-5.830389046267884,485.0
After ICA,Frontal ROI,familiar,304,-20.709364739392612,303.0
After ICA,Frontal ROI,familiar,305,6.813903478860918,348.0
After ICA,Frontal ROI,familiar,306,8.753195995031197,389.0
After ICA,Frontal ROI,familiar,307,23.919104520246236,311.0
After ICA,Frontal ROI,familiar,308,-2.897740402777222,300.0
After ICA,Frontal ROI,familiar,309,-4.982738940014522,357.0
After ICA,Frontal ROI,familiar,310,-3.261944255770702,374.0
After ICA,Frontal ROI,familiar,311,6.606313790926774,464.0
After ICA,Frontal ROI,familiar,312,3.8071586851278614,497.0
After ICA,Frontal ROI,familiar,313,6.711304840730723,468.0
After ICA,Frontal ROI,familiar,314,-4.309619307079505,381.0
After ICA,Frontal ROI,familiar,315,2.503582026978428,303.0
After ICA,Frontal ROI,familiar,316,0.35164518292345914,495.0
After ICA,Frontal ROI,familiar,317,12.271872477342194,449.0
After ICA,Frontal ROI,familiar,318,10.851303808388273,400.0
After ICA,Frontal ROI,familiar,319,10.677412209304794,300.0
After ICA,Frontal ROI,familiar,320,5.874056486603944,476.0
After ICA,Frontal ROI,familiar,321,16.301688939398925,467.0
After ICA,Frontal ROI,familiar,322,21.747164295881284,447.0
After ICA,Frontal ROI,familiar,323,11.86454195307912,500.0
After ICA,Frontal ROI,familiar,324,10.78357234402006,484.0
After ICA,Frontal ROI,familiar,325,6.076744900881017,451.0
After ICA,Frontal ROI,familiar,326,5.17719684370925,338.0
After ICA,Frontal ROI,familiar,327,10.717414133720691,454.0
After ICA,Frontal ROI,familiar,328,-14.271002299503325,500.0
After ICA,Frontal ROI,familiar,329,9.665439625562492,300.0
After ICA,Frontal ROI,familiar,330,10.668837997295846,482.0
After ICA,Frontal ROI,familiar,331,-2.1693218286327594,413.0
After ICA,Frontal ROI,familiar,332,7.632481308595978,357.0
After ICA,Frontal ROI,familiar,333,3.175697239021644,380.0
After ICA,Frontal ROI,familiar,334,-4.645532494404648,445.0
After ICA,Frontal ROI,familiar,335,7.8658467197236845,412.0
After ICA,Frontal ROI,familiar,336,3.143783400744727,321.0
After ICA,Frontal ROI,familiar,337,4.504771273006423,380.0
After ICA,Frontal ROI,familiar,338,20.007063500445017,478.0
After ICA,Frontal ROI,familiar,339,4.265388311591804,426.0
After ICA,Frontal ROI,familiar,340,2.7023758463781458,475.0
After ICA,Frontal ROI,familiar,341,-3.529031253300287,359.0
After ICA,Frontal ROI,familiar,342,2.315351325788605,356.0
After ICA,Frontal ROI,familiar,343,2.723628281588952,430.0
After ICA,Frontal ROI,familiar,344,-3.679271844585611,364.0
After ICA,Frontal ROI,familiar,345,-5.907080750603106,426.0
After ICA,Frontal ROI,familiar,346,1.034793295725224,304.0
After ICA,Frontal ROI,familiar,347,-6.103446469366886,411.0
After ICA,Frontal ROI,familiar,348,-6.9392002606139265,337.0
After ICA,Frontal ROI,familiar,349,1.484680196566888,366.0
After ICA,Frontal ROI,familiar,350,-2.7075434782187693,438.0
After ICA,Frontal ROI,familiar,351,-2.591136525167746,304.0
After ICA,Frontal ROI,familiar,352,2.630012851416249,353.0
After ICA,Frontal ROI,familiar,353,-10.189684365276722,335.0
After ICA,Frontal ROI,familiar,354,0.6781406348908636,330.0
After ICA,Frontal ROI,familiar,355,8.778847897614122,306.0
After ICA,Frontal ROI,familiar,356,2.186045564847751,400.0
After ICA,Frontal ROI,familiar,357,-3.711383942215052,387.0
After ICA,Frontal ROI,familiar,358,8.12803948219465,482.0
After ICA,Frontal ROI,familiar,359,3.389909714095054,446.0
After ICA,Frontal ROI,familiar,360,-7.617035410287357,408.0
After ICA,Frontal ROI,familiar,361,-7.306154939099153,387.0
After ICA,Frontal ROI,familiar,362,-2.2746815892489205,445.0
After ICA,Frontal ROI,familiar,363,4.937560902436742,355.0
After ICA,Frontal ROI,familiar,364,-4.70387160577819,300.0
After ICA,Frontal ROI,familiar,365,-7.303761419634083,304.0
After ICA,Frontal ROI,familiar,366,-40.831325100353716,412.0
After ICA,Frontal ROI,familiar,367,-4.805890461328144,428.0
After ICA,Frontal ROI,familiar,368,1.93305996142466,333.0
After ICA,Frontal ROI,familiar,369,6.0471598858057565,403.0
After ICA,Frontal ROI,familiar,370,2.4295063490305933,364.0
After ICA,Frontal ROI,familiar,371,14.864106000742739,433.0
After ICA,Frontal ROI,familiar,372,-1.521924251729491,451.0
After ICA,Frontal ROI,familiar,373,-9.00770988939591,356.0
After ICA,Frontal ROI,familiar,374,-6.013990885215857,333.0
After ICA,Frontal ROI,familiar,375,-7.660254803638789,404.0
After ICA,Frontal ROI,familiar,376,-1.3165675885613408,321.0
After ICA,Frontal ROI,familiar,377,12.405051438183479,474.0
After ICA,Frontal ROI,familiar,378,0.23847498109043136,352.0
After ICA,Frontal ROI,familiar,379,12.110970824778127,383.0
After ICA,Frontal ROI,familiar,380,-1.9839031777977074,481.0
After ICA,Frontal ROI,familiar,381,-3.3672701991642584,480.0
After ICA,Frontal ROI,familiar,382,11.767701887911569,338.0
After ICA,Frontal ROI,familiar,383,-8.138389740460639,347.0
