stage,roi,condition,trial_index,amp_uV,peak_latency_ms
Before ICA,Parieto-occipital ROI,familiar,232,15.996831787910837,442.0
Before ICA,Parieto-occipital ROI,familiar,233,22.76379204392657,404.0
Before ICA,Parieto-occipital ROI,familiar,234,18.683137932302348,381.0
Before ICA,Parieto-occipital ROI,familiar,235,21.279942403199602,369.0
Before ICA,Parieto-occipital ROI,familiar,236,16.6653728336454,379.0
Before ICA,Parieto-occipital ROI,familiar,237,20.09415869191194,363.0
Before ICA,Parieto-occipital ROI,familiar,238,17.094718602801564,329.0
Before ICA,Parieto-occipital ROI,familiar,239,23.166332302337207,363.0
Before ICA,Parieto-occipital ROI,familiar,240,26.21224423574057,368.0
Before ICA,Parieto-occipital ROI,familiar,241,55.62140206508884,356.0
Before ICA,Parieto-occipital ROI,familiar,242,19.946143284492763,325.0
Before ICA,Parieto-occipital ROI,familiar,243,17.431581739441196,313.0
Before ICA,Parieto-occipital ROI,familiar,244,10.328940273687788,365.0
Before ICA,Parieto-occipital ROI,familiar,245,16.431083944952317,429.0
Before ICA,Parieto-occipital ROI,familiar,246,21.974357417021075,394.0
Before ICA,Parieto-occipital ROI,familiar,247,11.124013861771294,319.0
Before ICA,Parieto-occipital ROI,familiar,248,7.026535599141603,387.0
Before ICA,Parieto-occipital ROI,familiar,249,12.967391913065201,329.0
Before ICA,Parieto-occipital ROI,familiar,250,18.914207055239643,367.0
Before ICA,Parieto-occipital ROI,familiar,251,21.246404456641297,407.0
Before ICA,Parieto-occipital ROI,familiar,252,13.542763350826768,339.0
Before ICA,Parieto-occipital ROI,familiar,253,4.1045893392504755,467.0
Before ICA,Parieto-occipital ROI,familiar,254,12.219776220042615,473.0
Before ICA,Parieto-occipital ROI,familiar,255,23.152673413526713,448.0
Before ICA,Parieto-occipital ROI,familiar,256,9.793217499152954,363.0
Before ICA,Parieto-occipital ROI,familiar,257,12.446423737325864,500.0
Before ICA,Parieto-occipital ROI,familiar,258,17.02689694033453,479.0
Before ICA,Parieto-occipital ROI,familiar,259,0.7797898122223469,470.0
Before ICA,Parieto-occipital ROI,familiar,260,11.479592421457133,329.0
Before ICA,Parieto-occipital ROI,familiar,261,16.103432924108755,387.0
Before ICA,Parieto-occipital ROI,familiar,262,21.89333290455388,371.0
Before ICA,Parieto-occipital ROI,familiar,263,15.31042875045893,336.0
Before ICA,Parieto-occipital ROI,familiar,264,9.2366679432353,471.0
Before ICA,Parieto-occipital ROI,familiar,265,7.621307822318868,349.0
Before ICA,Parieto-occipital ROI,familiar,266,14.80984748403528,305.0
Before ICA,Parieto-occipital ROI,familiar,267,14.795169603352788,366.0
Before ICA,Parieto-occipital ROI,familiar,268,16.2257570727999,417.0
Before ICA,Parieto-occipital ROI,familiar,269,4.748013049682943,384.0
Before ICA,Parieto-occipital ROI,familiar,270,16.84699569188076,429.0
Before ICA,Parieto-occipital ROI,familiar,271,9.607137576227878,329.0
Before ICA,Parieto-occipital ROI,familiar,272,0.7441474404982091,311.0
Before ICA,Parieto-occipital ROI,familiar,273,12.168939321163633,402.0
Before ICA,Parieto-occipital ROI,familiar,274,12.073149612145768,382.0
Before ICA,Parieto-occipital ROI,familiar,275,5.3510853117804595,362.0
Before ICA,Parieto-occipital ROI,familiar,276,8.030492638291213,378.0
Before ICA,Parieto-occipital ROI,familiar,277,16.47954826177809,335.0
Before ICA,Parieto-occipital ROI,familiar,278,5.128551539265916,329.0
Before ICA,Parieto-occipital ROI,familiar,279,11.789888456889523,347.0
Before ICA,Parieto-occipital ROI,familiar,280,12.53097135531259,467.0
Before ICA,Parieto-occipital ROI,familiar,281,10.853122117020938,341.0
Before ICA,Parieto-occipital ROI,familiar,282,6.195360115014908,385.0
Before ICA,Parieto-occipital ROI,familiar,283,11.447933661784056,407.0
Before ICA,Parieto-occipital ROI,familiar,284,21.081390673120627,439.0
Before ICA,Parieto-occipital ROI,familiar,285,20.471650247837598,363.0
Before ICA,Parieto-occipital ROI,familiar,286,19.83926094017722,342.0
Before ICA,Parieto-occipital ROI,familiar,287,7.569077394029846,323.0
Before ICA,Parieto-occipital ROI,familiar,288,7.287424330886545,383.0
Before ICA,Parieto-occipital ROI,familiar,289,25.965332154673536,453.0
Before ICA,Parieto-occipital ROI,familiar,290,9.991884551037783,321.0
Before ICA,Parieto-occipital ROI,familiar,291,20.537998678723515,328.0
Before ICA,Parieto-occipital ROI,familiar,292,11.480075398218425,399.0
Before ICA,Parieto-occipital ROI,familiar,293,22.670243439812985,427.0
Before ICA,Parieto-occipital ROI,familiar,294,12.476097236962566,430.0
Before ICA,Parieto-occipital ROI,familiar,295,12.167925401527055,432.0
Before ICA,Parieto-occipital ROI,familiar,296,24.072962079859238,418.0
Before ICA,Parieto-occipital ROI,familiar,297,16.75980038490356,365.0
Before ICA,Parieto-occipital ROI,familiar,298,-37.26076857249252,300.0
Before ICA,Parieto-occipital ROI,familiar,299,13.786610532173743,407.0
Before ICA,Parieto-occipital ROI,familiar,300,18.646558228924285,380.0
Before ICA,Parieto-occipital ROI,familiar,301,9.78458736565494,376.0
Before ICA,Parieto-occipital ROI,familiar,302,10.234195884315948,361.0
Before ICA,Parieto-occipital ROI,familiar,303,17.577436600432975,377.0
Before ICA,Parieto-occipital ROI,familiar,304,16.465639296419763,316.0
Before ICA,Parieto-occipital ROI,familiar,305,26.383572713070652,396.0
Before ICA,Parieto-occipital ROI,familiar,306,16.980505361286486,397.0
Before ICA,Parieto-occipital ROI,familiar,307,20.921672038186376,381.0
Before ICA,Parieto-occipital ROI,familiar,308,2.6460967820104337,386.0
Before ICA,Parieto-occipital ROI,familiar,309,12.867232215786922,427.0
Before ICA,Parieto-occipital ROI,familiar,310,14.799279198222992,461.0
Before ICA,Parieto-occipital ROI,familiar,311,8.978290540883197,383.0
Before ICA,Parieto-occipital ROI,familiar,312,5.057097448504333,362.0
Before ICA,Parieto-occipital ROI,familiar,313,20.321944230058232,361.0
Before ICA,Parieto-occipital ROI,familiar,314,16.968209325539235,370.0
Before ICA,Parieto-occipital ROI,familiar,315,13.200384373590344,371.0
Before ICA,Parieto-occipital ROI,familiar,316,9.93120577557235,356.0
Before ICA,Parieto-occipital ROI,familiar,317,7.081918328807748,353.0
Before ICA,Parieto-occipital ROI,familiar,318,5.750838108657677,345.0
Before ICA,Parieto-occipital ROI,familiar,319,8.614065942200249,349.0
Before ICA,Parieto-occipital ROI,familiar,320,8.695116570242,320.0
Before ICA,Parieto-occipital ROI,familiar,321,27.434816608678727,348.0
Before ICA,Parieto-occipital ROI,familiar,322,15.427005855129567,377.0
Before ICA,Parieto-occipital ROI,familiar,323,23.78138044933163,346.0
Before ICA,Parieto-occipital ROI,familiar,324,2.092152521299886,349.0
Before ICA,Parieto-occipital ROI,familiar,325,4.335962341042741,339.0
Before ICA,Parieto-occipital ROI,familiar,326,10.552073747488906,395.0
Before ICA,Parieto-occipital ROI,familiar,327,4.792934506030377,356.0
Before ICA,Parieto-occipital ROI,familiar,328,13.372827732103849,378.0
Before ICA,Parieto-occipital ROI,familiar,329,13.246802476278761,322.0
Before ICA,Parieto-occipital ROI,familiar,330,3.999686170914745,348.0
Before ICA,Parieto-occipital ROI,familiar,331,9.821532347330344,365.0
Before ICA,Parieto-occipital ROI,familiar,332,16.258499682459753,350.0
Before ICA,Parieto-occipital ROI,familiar,333,19.475688907924987,411.0
Before ICA,Parieto-occipital ROI,familiar,334,14.502027238596177,370.0
Before ICA,Parieto-occipital ROI,familiar,335,8.73623367948222,378.0
Before ICA,Parieto-occipital ROI,familiar,336,-0.7807292550131135,493.0
Before ICA,Parieto-occipital ROI,familiar,337,6.278246080346075,402.0
Before ICA,Parieto-occipital ROI,familiar,338,4.840048772454143,348.0
Before ICA,Parieto-occipital ROI,familiar,339,17.976996985829558,359.0
Before ICA,Parieto-occipital ROI,familiar,340,10.481674480068227,324.0
Before ICA,Parieto-occipital ROI,familiar,341,9.871511961774537,352.0
Before ICA,Parieto-occipital ROI,familiar,342,12.746911989065765,354.0
Before ICA,Parieto-occipital ROI,familiar,343,25.036778051457866,342.0
Before ICA,Parieto-occipital ROI,familiar,344,7.277794819003993,338.0
Before ICA,Parieto-occipital ROI,familiar,345,9.927327436736855,363.0
Before ICA,Parieto-occipital ROI,familiar,346,5.059162354325831,329.0
Before ICA,Parieto-occipital ROI,familiar,347,17.330539967445958,449.0
Before ICA,Parieto-occipital ROI,familiar,348,19.821266807205337,336.0
Before ICA,Parieto-occipital ROI,familiar,349,6.130479580780711,325.0
Before ICA,Parieto-occipital ROI,familiar,350,14.895947527213991,486.0
Before ICA,Parieto-occipital ROI,familiar,351,11.526883782313188,422.0
Before ICA,Parieto-occipital ROI,familiar,352,26.409110846046072,321.0
Before ICA,Parieto-occipital ROI,familiar,353,13.240153719216023,427.0
Before ICA,Parieto-occipital ROI,familiar,354,18.962627160951175,373.0
Before ICA,Parieto-occipital ROI,familiar,355,13.530304686250663,339.0
Before ICA,Parieto-occipital ROI,familiar,356,15.421905442736985,389.0
Before ICA,Parieto-occipital ROI,familiar,357,11.333984319003092,400.0
Before ICA,Parieto-occipital ROI,familiar,358,11.81289613942168,368.0
Before ICA,Parieto-occipital ROI,familiar,359,10.600006729679993,344.0
Before ICA,Parieto-occipital ROI,familiar,360,12.723931609404682,433.0
Before ICA,Parieto-occipital ROI,familiar,361,13.992463296777618,332.0
Before ICA,Parieto-occipital ROI,familiar,362,10.532962485949911,395.0
Before ICA,Parieto-occipital ROI,familiar,363,12.421256203434563,339.0
Before ICA,Parieto-occipital ROI,familiar,364,6.111640809356092,372.0
Before ICA,Parieto-occipital ROI,familiar,365,5.227351226522446,373.0
Before ICA,Parieto-occipital ROI,familiar,366,18.765590523970364,376.0
Before ICA,Parieto-occipital ROI,familiar,367,12.758778617672965,366.0
Before ICA,Parieto-occipital ROI,familiar,368,9.823582069118066,354.0
Before ICA,Parieto-occipital ROI,familiar,369,14.732177392213467,371.0
Before ICA,Parieto-occipital ROI,familiar,370,20.14072630055889,322.0
Before ICA,Parieto-occipital ROI,familiar,371,7.103370678901718,370.0
Before ICA,Parieto-occipital ROI,familiar,372,29.170060257308222,426.0
Before ICA,Parieto-occipital ROI,familiar,373,13.57630717061779,361.0
Before ICA,Parieto-occipital ROI,familiar,374,9.932183240322411,386.0
Before ICA,Parieto-occipital ROI,familiar,375,6.265254755083117,356.0
Before ICA,Parieto-occipital ROI,familiar,376,18.674905758292738,374.0
Before ICA,Parieto-occipital ROI,familiar,377,3.021781396813188,361.0
Before ICA,Parieto-occipital ROI,familiar,378,18.9291813767456,365.0
Before ICA,Parieto-occipital ROI,familiar,379,7.840172898030043,335.0
Before ICA,Parieto-occipital ROI,familiar,380,8.208388495491869,392.0
Before ICA,Parieto-occipital ROI,familiar,381,12.564434479124293,392.0
Before ICA,Parieto-occipital ROI,familiar,382,14.933038941000747,356.0
Before ICA,Parieto-occipital ROI,familiar,383,14.885136401032607,353.0
