roi,time_ms,t_value,p_value,p_fdr,sig,mean_diff_uV
Frontal ROI,369.0,-2.2323124059139694,0.05249820373477765,0.22371671498349943,False,-4.351282230471243
Frontal ROI,370.0,-2.2403828466954354,0.0518108517332149,0.22371671498349943,False,-4.372511658948822
Frontal ROI,371.0,-2.2474020702787305,0.05122019633841371,0.22371671498349943,False,-4.403185412224926
Frontal ROI,372.0,-2.25274715183583,0.05077484334581036,0.22371671498349943,False,-4.443304331538634
Frontal ROI,373.0,-2.2557176283735494,0.05052898473173789,0.22371671498349943,False,-4.491046651808886
Frontal ROI,374.0,-2.255428170061319,0.050552891061574665,0.22371671498349943,False,-4.543391293983406
Frontal ROI,375.0,-2.2509516444972166,0.05092402064655161,0.22371671498349943,False,-4.59697135234441
Frontal ROI,376.0,-2.241689846848762,0.05170036720476158,0.22371671498349943,False,-4.64885959672745
Frontal ROI,377.0,-2.2277967498499613,0.05288667998897738,0.22371671498349943,False,-4.697021123565564
Frontal ROI,378.0,-2.210414932617405,0.05440839740167961,0.22371671498349943,False,-4.740346742709092
Frontal ROI,379.0,-2.191548976276348,0.05610839636712547,0.2271116444874835,False,-4.778395162889298
Frontal ROI,380.0,-2.173577112433119,0.05777588378275987,0.22881861317352922,False,-4.811087180222454
Frontal ROI,381.0,-2.158597126739783,0.05920250959505012,0.23096122118237838,False,-4.83855268317829
Frontal ROI,382.0,-2.147881744462578,0.060243917002926375,0.23096122118237838,False,-4.86117605746828
Frontal ROI,383.0,-2.141631688812077,0.060859529244230756,0.23096122118237838,False,-4.8797450334141
Frontal ROI,384.0,-2.1390534364961464,0.06111525218066891,0.23096122118237838,False,-4.895545136932206
Frontal ROI,385.0,-2.1386635954049513,0.06115400892060992,0.23096122118237838,False,-4.910274019704124
Frontal ROI,386.0,-2.1386780000841945,0.06115257643040433,0.23096122118237838,False,-4.925740055797717
Frontal ROI,387.0,-2.1373763691601813,0.06128214998562393,0.23096122118237838,False,-4.9434209464173495
Frontal ROI,388.0,-2.133399333558251,0.0616797020609066,0.23121642323366592,False,-4.964047794313326
Frontal ROI,389.0,-2.1259708634005574,0.06242896462189256,0.23278034148907809,False,-4.987402246592343
Frontal ROI,390.0,-2.115020144572244,0.06354957542150952,0.2332369234056449,False,-5.0124228906213455
Frontal ROI,391.0,-2.1011526406576415,0.06499658776853506,0.23730525013407855,False,-5.037551638811907
Frontal ROI,392.0,-2.0854553371140567,0.06667290324120885,0.24091600604168764,False,-5.061111560576021
Frontal ROI,393.0,-2.069192239859153,0.06845354447318217,0.24358342474974973,False,-5.081502051403577
Frontal ROI,394.0,-2.0534798217973576,0.07021727836293552,0.24734830217295375,False,-5.097157460087715
Frontal ROI,395.0,-2.039016694367777,0.07187928159392848,0.2496829907629672,False,-5.106438014118879
Frontal ROI,396.0,-2.0259254090446923,0.07341610276406113,0.25117025231605883,False,-5.107736376580745
Frontal ROI,397.0,-2.013758922922869,0.0748725167895584,0.25478463237611865,False,-5.099964682215049
Frontal ROI,398.0,-2.001695893494178,0.07634378412370502,0.2569214864659644,False,-5.083287631662139
Frontal ROI,399.0,-1.9888826284165573,0.07793675763325936,0.2586989325092765,False,-5.0596934603477095
Frontal ROI,400.0,-1.9748068996362227,0.07972317851109309,0.2611492903564311,False,-5.032961777523531
Frontal ROI,401.0,-1.959554330767007,0.08170290844407163,0.2617571141600156,False,-5.007860418590559
Frontal ROI,402.0,-1.943831916120184,0.08379243285769945,0.2617571141600156,False,-4.988813082402545
Frontal ROI,403.0,-1.9287439098142112,0.08584518656405031,0.2617571141600156,False,-4.978580553507784
Frontal ROI,404.0,-1.9154262302635585,0.08769652332238848,0.2617571141600156,False,-4.977500182461892
Frontal ROI,405.0,-1.9047074522129221,0.0892138964019254,0.2617571141600156,False,-4.983542803733907
Frontal ROI,406.0,-1.8969263182952594,0.09033088392333354,0.2617571141600156,False,-4.993050476706743
Frontal ROI,407.0,-1.8919355356879555,0.09105423539409581,0.2617571141600156,False,-5.0017305015474935
Frontal ROI,408.0,-1.8892295039316747,0.09144871722446393,0.2617571141600156,False,-5.005460236806548
Frontal ROI,409.0,-1.8881004568256483,0.0916137832891168,0.2617571141600156,False,-5.000679668013327
Frontal ROI,410.0,-1.8877521106496482,0.09166476786848479,0.2617571141600156,False,-4.9844821154736305
Frontal ROI,411.0,-1.8873616749464943,0.09172194447355386,0.2617571141600156,False,-4.954731991083224
Frontal ROI,412.0,-1.8861354159706698,0.09190173984294955,0.2617571141600156,False,-4.910500917566141
Frontal ROI,413.0,-1.883413929378591,0.09230195190276308,0.2617571141600156,False,-4.852801851301661
Frontal ROI,414.0,-1.8788423697090455,0.09297791929506975,0.2617571141600156,False,-4.785225563851922
Frontal ROI,415.0,-1.8725611102956017,0.09391427768010571,0.2622427795637913,False,-4.7139300443858065
Frontal ROI,416.0,-1.865332515946111,0.0950028113055535,0.2622427795637913,False,-4.646661442750101
Frontal ROI,417.0,-1.858516370609692,0.09604006575358819,0.2622427795637913,False,-4.590974822215936
Frontal ROI,418.0,-1.8538389186773734,0.09675799212912418,0.2622427795637913,False,-4.552260889903936
Frontal ROI,419.0,-1.8529732405127068,0.09689141213555198,0.2622427795637913,False,-4.532309877980666
Frontal ROI,420.0,-1.8570411791916401,0.09626594742130565,0.2622427795637913,False,-4.52890646929377
Frontal ROI,421.0,-1.8662047246454556,0.09487084265871111,0.2622427795637913,False,-4.536519493911079
Frontal ROI,422.0,-1.879490911646949,0.09288174113664134,0.2617571141600156,False,-4.547757861532313
Frontal ROI,423.0,-1.8949085183679892,0.09062268469652317,0.2617571141600156,False,-4.555093156589104
Frontal ROI,424.0,-1.9098291088751602,0.08848579934363543,0.2617571141600156,False,-4.55239394487373
Frontal ROI,425.0,-1.9215464157493851,0.08684109822525886,0.2617571141600156,False,-4.535965425828232
Frontal ROI,426.0,-1.9278890918779756,0.08596289939970701,0.2617571141600156,False,-4.504926184270213
Frontal ROI,427.0,-1.927730992854708,0.08598468717172368,0.2617571141600156,False,-4.460880418231169
Frontal ROI,428.0,-1.9212340054168855,0.08688457254964509,0.2617571141600156,False,-4.407004213802301
Frontal ROI,429.0,-1.9097014363222504,0.08850388100653941,0.2617571141600156,False,-4.34685459686538
Frontal ROI,430.0,-1.8950527820189094,0.09060179281873507,0.2617571141600156,False,-4.283326843671491
Frontal ROI,431.0,-1.8791241680573239,0.09293611737370576,0.2617571141600156,False,-4.218118038338224
Frontal ROI,432.0,-1.8631116882114032,0.09533960907357539,0.2622427795637913,False,-4.151814658078931
Frontal ROI,433.0,-1.8473962123029541,0.09775509185638333,0.2635627668897105,False,-4.084424785536444
Frontal ROI,434.0,-1.8317591121628753,0.10021526074924071,0.26896998943435435,False,-4.015999004914504
Frontal ROI,435.0,-1.8157915677810936,0.10278696761439415,0.2719006199912842,False,-3.9470132791644565
Frontal ROI,436.0,-1.799250068459442,0.10551583210568799,0.27806991844393714,False,-3.878378435271538
Frontal ROI,437.0,-1.782212868528334,0.10839671796694447,0.2800070130738656,False,-3.8111574843670994
Frontal ROI,438.0,-1.7650338859671422,0.1113752355503567,0.28598549494798553,False,-3.7461880365176654
Frontal ROI,439.0,-1.748164278446324,0.11437356109464998,0.29049226930199146,False,-3.6837955074698896
Frontal ROI,440.0,-1.7319238943979118,0.11733017811995089,0.2958577513024661,False,-3.623689152353207
Frontal ROI,441.0,-1.7163063116298074,0.1202395350510004,0.3010282645383974,False,-3.5650399338261245
Frontal ROI,442.0,-1.7009048910909197,0.1231732730013669,0.3061860438792844,False,-3.5066889085686794
Frontal ROI,443.0,-1.6850108673209347,0.12626936120622184,0.3116719091745124,False,-3.447426904077416
Frontal ROI,444.0,-1.667851089002261,0.1296915701543872,0.3167727898196008,False,-3.3862885059714594
Frontal ROI,445.0,-1.6488461989936958,0.1335800263409626,0.321785561735446,False,-3.3227958911250424
Frontal ROI,446.0,-1.62775026868801,0.13801981672628538,0.33021123387415036,False,-3.2570768659096254
Frontal ROI,447.0,-1.6046038313727116,0.14304406696599847,0.33839910130747347,False,-3.1898155295174195
Frontal ROI,448.0,-1.5795543623133068,0.14866610108393916,0.3462290261124297,False,-3.1220641533867193
Frontal ROI,449.0,-1.5526849146273018,0.15491559341778108,0.3514428187244807,False,-3.0550270287009496
Frontal ROI,450.0,-1.5239914185481107,0.1618464300384231,0.35373680087939186,False,-2.989943390257779
Frontal ROI,451.0,-1.4935673242763423,0.16949353122587793,0.35726084841821365,False,-2.9281246671959344
Frontal ROI,452.0,-1.4619240884005031,0.17778214987601074,0.35726084841821365,False,-2.8710401824031773
Frontal ROI,453.0,-1.43024486493266,0.186432299608011,0.35726084841821365,False,-2.820222698573124
Frontal ROI,454.0,-1.4003329500684976,0.19493214439773118,0.35726084841821365,False,-2.7767998919277095
Frontal ROI,455.0,-1.374159227539977,0.20264105887966566,0.35871561180466066,False,-2.7407068380298076
Frontal ROI,456.0,-1.3531721132276193,0.2090091292464379,0.36529736381067973,False,-2.7099456177692436
Frontal ROI,457.0,-1.3376942604215836,0.21381377499787355,0.3673614124350719,False,-2.680387956944158
Frontal ROI,458.0,-1.326661883687499,0.21729521411877858,0.37061787128288026,False,-2.646428223539881
Frontal ROI,459.0,-1.31777207173085,0.220135204190899,0.3718428388863137,False,-2.602393146950737
Frontal ROI,460.0,-1.3079718985986013,0.2233021374579885,0.3731530998127175,False,-2.5442332124777054
Frontal ROI,461.0,-1.2941945223381892,0.22781884502515798,0.37494276738989313,False,-2.4708797493596935
Frontal ROI,462.0,-1.2742254512421598,0.23450063873124477,0.38229057616419204,False,-2.384779846420854
Frontal ROI,463.0,-1.2474826990015395,0.24370301703532077,0.3900361071729677,False,-2.29143667514232
Frontal ROI,464.0,-1.2153778298799667,0.2551412116544021,0.4019190772353616,False,-2.1981130151637767
Frontal ROI,465.0,-1.1809721718552417,0.26788106976483206,0.41637390222870796,False,-2.1120779913019465
Frontal ROI,466.0,-1.1479591783178333,0.2805825122211127,0.4332342314251101,False,-2.03886923315413
Frontal ROI,467.0,-1.1194014781714219,0.2919528526435432,0.4401238969999241,False,-1.9810211931255874
Frontal ROI,468.0,-1.0967871903163084,0.30121205548141256,0.4476228366403822,False,-1.9376024332933308
Frontal ROI,469.0,-1.0797385615214827,0.30834297423440943,0.45409332970235505,False,-1.9046968075477793
Frontal ROI,470.0,-1.066349312597184,0.31403459590517335,0.46054027558478355,False,-1.8767008359379318
Frontal ROI,471.0,-1.0539212417683055,0.3193898683964979,0.46192206862257756,False,-1.8480712481149557
Frontal ROI,472.0,-1.0398544780087096,0.32553551310936396,0.4676237596099675,False,-1.8150179417651877
Frontal ROI,473.0,-1.0224815754900152,0.33324958106846514,0.4743761446006928,False,-1.7766226042091127
Frontal ROI,474.0,-1.0016218780855202,0.34269375456800927,0.48193373098140707,False,-1.734999653467418
Frontal ROI,475.0,-0.9786207437471953,0.35333855638996037,0.49132576594782185,False,-1.6943941757227754
Frontal ROI,476.0,-0.9557675079561931,0.3641559193380811,0.49905458095583144,False,-1.6594781990780134
Frontal ROI,477.0,-0.9352853236482755,0.37405571642721247,0.50522747055005,False,-1.6334260951539612
Frontal ROI,478.0,-0.9183569983343516,0.3823841591235364,0.5135082290145575,False,-1.6164760325766916
Frontal ROI,479.0,-0.9046408931996972,0.3892294702496514,0.5207058371087894,False,-1.6055416475838797
Frontal ROI,480.0,-0.8924320406768059,0.39539578722345226,0.5249478159917426,False,-1.5950509984955734
Frontal ROI,481.0,-0.8792878767167903,0.40211159090661475,0.5307341573465314,False,-1.578705607201828
Frontal ROI,482.0,-0.8628016338579193,0.4106479099774294,0.5360599346260297,False,-1.551477161161398
Frontal ROI,483.0,-0.841272320053866,0.42198440152278516,0.5447717596086048,False,-1.511072475576449
Frontal ROI,484.0,-0.8141330690759359,0.4365789418536975,0.558470507736208,False,-1.458343868656875
Frontal ROI,485.0,-0.7820532872915483,0.4542654503309611,0.5737659111387454,False,-1.3965827431616706
Frontal ROI,486.0,-0.7466678092633756,0.47431672845073025,0.5895319621346842,False,-1.330092360302024
Frontal ROI,487.0,-0.7100074186782077,0.49568301589524266,0.6106745064016962,False,-1.2627021320360852
Frontal ROI,488.0,-0.6738750860801684,0.5173219910112599,0.6302950230308713,False,-1.1968464014202977
Frontal ROI,489.0,-0.6394574899481655,0.5384591395410203,0.6463353712641356,False,-1.13349406165166
Frontal ROI,490.0,-0.6072996690349769,0.5586607290286719,0.6664092503135586,False,-1.0727607918198265
Frontal ROI,491.0,-0.5775325261090474,0.5777399574831269,0.6772503514977792,False,-1.014699560950243
Frontal ROI,492.0,-0.5501246796155572,0.5956208331834436,0.6947257971074775,False,-0.9597518617592083
Frontal ROI,493.0,-0.5249777300828085,0.6122839087386054,0.7116320980874185,False,-0.9086220010396531
Frontal ROI,494.0,-0.5018257699519988,0.6278363872876814,0.7262595833146283,False,-0.8617180168764577
Frontal ROI,495.0,-0.48004255272133556,0.6426489528698448,0.7373108280879889,False,-0.8185498118825375
Frontal ROI,496.0,-0.4585310340665272,0.6574423916094942,0.7530508439840775,False,-0.777471918311875
Frontal ROI,497.0,-0.43582602725181535,0.6732292512569116,0.764884449158987,False,-0.7359394915880713
Frontal ROI,498.0,-0.4104097825483524,0.6911036448251753,0.7826553392931307,False,-0.6911655500853258
Frontal ROI,499.0,-0.3811160247382862,0.7119580127245715,0.7998118059614177,False,-0.6408910149870154
Frontal ROI,500.0,-0.34746489789363294,0.7362295160382974,0.8192014138775342,False,-0.5839907538550365
Frontal ROI,501.0,-0.30982755452309646,0.7637458812451648,0.8404801613074735,False,-0.5207780882361341
Frontal ROI,502.0,-0.269407406832776,0.7936909811043013,0.8639400275685019,False,-0.45301600450773316
Frontal ROI,503.0,-0.22807672552216698,0.8246840673774962,0.8926121843604999,False,-0.38369061056908266
Frontal ROI,504.0,-0.1881094537873482,0.8549638233296528,0.9136122563324491,False,-0.31658041732973796
Frontal ROI,505.0,-0.1518148613897643,0.8826816233188064,0.9335651155163701,False,-0.25560806103143696
Frontal ROI,506.0,-0.12106867358392454,0.9062965474633111,0.9510686822930855,False,-0.2039906045795199
Frontal ROI,507.0,-0.09678969517911537,0.925014510158777,0.9626511129992946,False,-0.1633116791815837
Frontal ROI,508.0,-0.07851007354463196,0.9391401636611456,0.9681430216565634,False,-0.13278399946296035
Frontal ROI,509.0,-0.06425049104203807,0.9501752202308245,0.9766463773926803,False,-0.1090340392559229
Frontal ROI,510.0,-0.05085519028363041,0.960551714195879,0.9844250755136129,False,-0.08664303695234299
Frontal ROI,511.0,-0.03474738124232399,0.9730396341051297,0.9885518601560811,False,-0.05941297345788481
Frontal ROI,512.0,-0.012851051662010615,0.9900269916850744,0.9914413159589102,False,-0.022017180997171426
Frontal ROI,513.0,0.016652020110348647,0.9870775333532982,0.9914413159589102,False,0.028504045434273005
Frontal ROI,514.0,0.053945849419382956,0.958156803532504,0.9834083737573722,False,0.09191246074698886
Frontal ROI,515.0,0.09761596484213127,0.924376622608824,0.9626511129992946,False,0.16487852787160245
Frontal ROI,516.0,0.14501713082989098,0.8878930388291294,0.9359594289010822,False,0.24196677254097104
Frontal ROI,517.0,0.19288527126802377,0.85133128665905,0.9119747239971845,False,0.317168945831359
Frontal ROI,518.0,0.23811644039488603,0.8171235713092658,0.8874994961026361,False,0.38552640870401367
Frontal ROI,519.0,0.2785864325467921,0.7868572566396399,0.8591696836516941,False,0.4444019881104163
Frontal ROI,520.0,0.3137890339354552,0.7608323080611903,0.8399109416549518,False,0.49407930086834995
Frontal ROI,521.0,0.3450367969247515,0.7379932458978777,0.81986254417498,False,0.5375507246173644
Frontal ROI,522.0,0.37508090593844656,0.7162867860834908,0.8021038930423755,False,0.5795645963056687
Frontal ROI,523.0,0.40722577293758144,0.6933574695331132,0.7828772842876147,False,0.6251800492173311
Frontal ROI,524.0,0.4442099269014645,0.6673796451903133,0.7594693689584573,False,0.6781932327238369
Frontal ROI,525.0,0.4872001463700718,0.6377629210673148,0.7341080585684526,False,0.7398501367218066
Frontal ROI,526.0,0.5352198945862612,0.6054679208420132,0.7050382267612146,False,0.8082524833358342
Frontal ROI,527.0,0.5852479698687509,0.5727602841915681,0.6759342747782647,False,0.8787325395379554
Frontal ROI,528.0,0.6330721260411853,0.542436026027697,0.6499959901631036,False,0.9451912426725453
Frontal ROI,529.0,0.6747058566842393,0.5168180692388814,0.6302950230308713,False,1.0020230280526399
Frontal ROI,530.0,0.7078651685437726,0.4969500064495258,0.6111613237212589,False,1.045982240123034
Frontal ROI,531.0,0.7328897831082736,0.4822765364512147,0.5983643399155779,False,1.077328218039047
Frontal ROI,532.0,0.7527364328121925,0.47083778363979445,0.5883374087905453,False,1.0998506084222794
Frontal ROI,533.0,0.7720918463368168,0.45985285421270494,0.5787376136501008,False,1.1197842587228473
Frontal ROI,534.0,0.7959630592396706,0.44653890621925296,0.566046606256232,False,1.1440003905767753
Frontal ROI,535.0,0.8281895801346029,0.42897758376377315,0.5507569344659432,False,1.1780683770446163
Frontal ROI,536.0,0.8702799529477304,0.4067601869959675,0.5329698898769593,False,1.224780634107377
Frontal ROI,537.0,0.9209065546215766,0.38112134343006576,0.5127947442312402,False,1.2835522394345997
Frontal ROI,538.0,0.9762863420352815,0.3544324926350779,0.49132576594782185,False,1.350824286480576
Frontal ROI,539.0,1.0314093233701447,0.32926825288779826,0.471055194437442,False,1.4212850990664683
Frontal ROI,540.0,1.0816850383849925,0.3075222482824957,0.45383809693900945,False,1.4894756624309136
Frontal ROI,541.0,1.124316886335659,0.2899702329515701,0.4401238969999241,False,1.5512313289630792
Frontal ROI,542.0,1.1588491112851649,0.2763405541988597,0.42857240817124037,False,1.6044937139997029
Frontal ROI,543.0,1.1867568301629727,0.26570384029449023,0.4141035939588677,False,1.6492809642051753
Frontal ROI,544.0,1.2103710465950581,0.25696392459855694,0.4038827604116332,False,1.686939918694432
Frontal ROI,545.0,1.2316665648499108,0.24928419300674268,0.39535796221205116,False,1.7190872379775264
Frontal ROI,546.0,1.251451192315994,0.24231887862967802,0.3895998484390007,False,1.7467493791865252
Frontal ROI,547.0,1.269298764991223,0.23617397034541246,0.3841251814666685,False,1.7700865282124187
Frontal ROI,548.0,1.2842213321417912,0.2311358329908273,0.3781736450419444,False,1.788784911626599
Frontal ROI,549.0,1.2957060523248802,0.22731961001923034,0.37494276738989313,False,1.8028677871380772
Frontal ROI,550.0,1.304531490378491,0.2244229365689137,0.3731530998127175,False,1.8134535806265224
Frontal ROI,551.0,1.312881387927092,0.22171088270070194,0.3731530998127175,False,1.822986862888938
Frontal ROI,552.0,1.3236411632126273,0.2182567482336347,0.3713543216305289,False,1.8346988601271221
Frontal ROI,553.0,1.3391724523385107,0.21335090985928615,0.3673614124350719,False,1.8514417511313936
Frontal ROI,554.0,1.3601021472115908,0.2068877900416183,0.36347955092524925,False,1.8743927829860816
Frontal ROI,555.0,1.384679804827225,0.19951163023993007,0.35726084841821365,False,1.9022466403138207
Frontal ROI,556.0,1.409064726112188,0.1924170453038961,0.35726084841821365,False,1.9313228627256176
Frontal ROI,557.0,1.428530122626696,0.18691076185985706,0.35726084841821365,False,1.956611159850123
Frontal ROI,558.0,1.4391392080202068,0.183967515535652,0.35726084841821365,False,1.9733818178567226
Frontal ROI,559.0,1.4391853001245418,0.18395481655824905,0.35726084841821365,False,1.9787715721180774
Frontal ROI,560.0,1.4298195728052279,0.18655086928338216,0.35726084841821365,False,1.9727908695235759
Frontal ROI,561.0,1.4147132135478617,0.190804989925728,0.35726084841821365,False,1.9584241034493655
Frontal ROI,562.0,1.3990015503378797,0.19531811448582642,0.35726084841821365,False,1.9408096809403255
Frontal ROI,563.0,1.3879243814820692,0.19855489049207312,0.35726084841821365,False,1.9257813189714135
Frontal ROI,564.0,1.38554648665741,0.19925568296388405,0.35726084841821365,False,1.9182414127057066
Frontal ROI,565.0,1.393848469973197,0.19681817784247452,0.35726084841821365,False,1.9208750328759983
Frontal ROI,566.0,1.412381011671419,0.19146917363232863,0.35726084841821365,False,1.9335908641051553
Frontal ROI,567.0,1.4385532292205445,0.1841290266930579,0.35726084841821365,False,1.9538242562462387
Frontal ROI,568.0,1.4684562665999117,0.1760426488678258,0.35726084841821365,False,1.9775385345735157
Frontal ROI,569.0,1.4979232565922977,0.16837950887149433,0.35726084841821365,False,2.0005163390235894
Frontal ROI,570.0,1.523440345857356,0.1619821869932736,0.35373680087939186,False,2.019465765093801
Frontal ROI,571.0,1.5426376541214855,0.15731190406405196,0.35368386825677606,False,2.0325997778630285
Frontal ROI,572.0,1.5543561051544017,0.15452017286216954,0.3514428187244807,False,2.0396278488291855
Frontal ROI,573.0,1.5584767114655462,0.15354903258526068,0.3514428187244807,False,2.0413546169154495
Frontal ROI,574.0,1.5556981198325301,0.15420328933255245,0.3514428187244807,False,2.0391766036060384
Frontal ROI,575.0,1.5473311499030533,0.1561884168775538,0.3531873555844039,False,2.0346785269816188
Frontal ROI,576.0,1.5350810665562753,0.15913581347511155,0.35373680087939186,False,2.0293578809881745
Frontal ROI,577.0,1.520766013430972,0.16264244102287023,0.35407562471127957,False,2.024393675576324
Frontal ROI,578.0,1.50595375909866,0.16634259830466366,0.35726084841821365,False,2.0203893808829236
Frontal ROI,579.0,1.4915617729900608,0.17000862196222605,0.35726084841821365,False,2.017119434610259
Frontal ROI,580.0,1.4775441455350748,0.1736473243789137,0.35726084841821365,False,2.0134072333483846
Frontal ROI,581.0,1.4628388745516496,0.17753764485881604,0.35726084841821365,False,2.0072906561021595
Frontal ROI,582.0,1.4457298104962875,0.18215942752485356,0.35726084841821365,False,1.9965652478427967
Frontal ROI,583.0,1.4246356439929238,0.1880013831784738,0.35726084841821365,False,1.9796316793579734
Frontal ROI,584.0,1.3991112561893355,0.19528628616588156,0.35726084841821365,False,1.9563935239373684
Frontal ROI,585.0,1.3706231572269065,0.20370226564844607,0.35968586453289847,False,1.9288390951193937
Frontal ROI,586.0,1.342636897357149,0.21226941240384556,0.3673614124350719,False,1.9009904546313863
Frontal ROI,587.0,1.3198392876271414,0.21947202666295046,0.3718428388863137,False,1.8781101646375926
Frontal ROI,588.0,1.3067718573116176,0.22369254670922134,0.3731530998127175,False,1.8653564939145675
Frontal ROI,589.0,1.3064386731408038,0.22380104293123845,0.3731530998127175,False,1.8663363227257765
Frontal ROI,590.0,1.3194020473783812,0.21961215607183052,0.3718428388863137,False,1.8820861745081672
Frontal ROI,591.0,1.3436285695865449,0.21196069755591532,0.3673614124350719,False,1.910849166306295
Frontal ROI,592.0,1.3750902036152977,0.2023624508596669,0.35871561180466066,False,1.9486814431544388
Frontal ROI,593.0,1.408920881732209,0.19245825072868444,0.35726084841821365,False,1.9905947418531214
Frontal ROI,594.0,1.4407736448615507,0.18351767147918954,0.35726084841821365,False,2.0317960837967566
Frontal ROI,595.0,1.4679416158878735,0.17617915736123085,0.35726084841821365,False,2.068644065686118
Frontal ROI,596.0,1.4898719304713661,0.17044369533858586,0.35726084841821365,False,2.0991232921853493
Frontal ROI,597.0,1.507924307307524,0.16584610407481593,0.35726084841821365,False,2.122832892828002
Frontal ROI,598.0,1.524538788428097,0.16171168491817497,0.35373680087939186,False,2.1406331646202954
Frontal ROI,599.0,1.5421998319951136,0.1574170711784795,0.35368386825677606,False,2.1541505580413323
Frontal ROI,600.0,1.5626060013140695,0.15258130450503582,0.3514428187244807,False,2.1653116692235335
