roi,time_ms,F,p,p_fdr,n_subjects
Parieto-occipital ROI,520.0,2.0655350617190096,0.15575099061019604,0.45874556478045136,10
Parieto-occipital ROI,521.0,1.9833646505849458,0.16655741127240442,0.4785112512375226,10
Parieto-occipital ROI,522.0,1.8435102852181329,0.18691903202075477,0.5041875350642552,10
Parieto-occipital ROI,523.0,1.6868655666396943,0.21307351396978613,0.5324535788030944,10
Parieto-occipital ROI,524.0,1.5596287011130625,0.23732569161723416,0.5351848965271779,10
Parieto-occipital ROI,525.0,1.48791499531351,0.25233654729995325,0.5430974769939739,10
Parieto-occipital ROI,526.0,1.4705904448698455,0.2561191381558138,0.5440591389309862,10
Parieto-occipital ROI,527.0,1.4904906423448705,0.2517795068522899,0.5430974769939739,10
Parieto-occipital ROI,528.0,1.5287876086102117,0.2436561064380729,0.5372081932824583,10
Parieto-occipital ROI,529.0,1.5731185874877989,0.23461439526036443,0.5351848965271779,10
Parieto-occipital ROI,530.0,1.6188929745712566,0.2256676944639623,0.5351848965271779,10
Parieto-occipital ROI,531.0,1.6679954701626896,0.21648967152088316,0.534363590620208,10
Parieto-occipital ROI,532.0,1.7278130090823705,0.20586467472970926,0.5266829816990007,10
Parieto-occipital ROI,533.0,1.809590851838519,0.19226457879363001,0.5105207186906615,10
Parieto-occipital ROI,534.0,1.9236159705537414,0.174938247453848,0.48708494156933807,10
Parieto-occipital ROI,535.0,2.071353349588652,0.15501587601174016,0.45874556478045136,10
Parieto-occipital ROI,536.0,2.239202454403869,0.13538268901469452,0.4090268501676393,10
Parieto-occipital ROI,537.0,2.4010451722674264,0.11903662016208671,0.3741913485812681,10
Parieto-occipital ROI,538.0,2.531954019071159,0.1074129059851221,0.3453965463099568,10
Parieto-occipital ROI,539.0,2.6230126659852186,0.10007237002045721,0.3308996763412288,10
Parieto-occipital ROI,540.0,2.6836214264603924,0.09549602544081903,0.31877482778101973,10
Parieto-occipital ROI,541.0,2.7319090016873373,0.09201622525962161,0.3086285832870562,10
Parieto-occipital ROI,542.0,2.7842514176031683,0.08840250842232633,0.30082601167014933,10
Parieto-occipital ROI,543.0,2.849226148119423,0.08413422343303323,0.29336541142073497,10
Parieto-occipital ROI,544.0,2.9241670174203227,0.07949322771795497,0.28143814459740624,10
Parieto-occipital ROI,545.0,2.99305819334607,0.0754767369103787,0.2699448600723238,10
Parieto-occipital ROI,546.0,3.0284858189987416,0.07349942478749905,0.2678486661756235,10
Parieto-occipital ROI,547.0,3.0016918907074475,0.0749894770978099,0.26957755613110124,10
Parieto-occipital ROI,548.0,2.899064398399493,0.08101533839264485,0.2853856895137892,10
Parieto-occipital ROI,549.0,2.7329283361966508,0.09194430250475705,0.3086285832870562,10
Parieto-occipital ROI,550.0,2.5348558226364006,0.10716995546508912,0.3453965463099568,10
Parieto-occipital ROI,551.0,2.337394714365357,0.1251881386396433,0.3832178392418775,10
Parieto-occipital ROI,552.0,2.1610946944568505,0.14415225791556652,0.4318407384564621,10
Parieto-occipital ROI,553.0,2.0128786623032373,0.1625829114599333,0.4746654853609343,10
Parieto-occipital ROI,554.0,1.888847545141879,0.18003018565905937,0.49105509784825147,10
Parieto-occipital ROI,555.0,1.7769704870080982,0.19756606192236248,0.5196919090014638,10
Parieto-occipital ROI,556.0,1.662437470144487,0.21750743633397707,0.53499197498287,10
Parieto-occipital ROI,557.0,1.53601098152017,0.24215679134340484,0.5372081932824583,10
Parieto-occipital ROI,558.0,1.399306364508157,0.27235994023579413,0.5631985784816864,10
Parieto-occipital ROI,559.0,1.2626122543819207,0.3068041995924152,0.5876222511319209,10
Parieto-occipital ROI,560.0,1.1387210561299697,0.34224255828151806,0.6151590598854979,10
Parieto-occipital ROI,561.0,1.0389202025016564,0.37411021430442903,0.632870432968284,10
Parieto-occipital ROI,562.0,0.9724510012152205,0.3971598928808965,0.6489101738494228,10
Parieto-occipital ROI,563.0,0.9459575906052522,0.4067833394267778,0.655378330676282,10
Parieto-occipital ROI,564.0,0.9601171960284423,0.4016081778075845,0.6501523419662251,10
Parieto-occipital ROI,565.0,1.005001175332552,0.3856810395319845,0.6425685009900866,10
Parieto-occipital ROI,566.0,1.0584697924903945,0.36761679217870114,0.632870432968284,10
Parieto-occipital ROI,567.0,1.0922316377592045,0.35669555358301064,0.6251089576542261,10
Parieto-occipital ROI,568.0,1.0867105236955623,0.3584565903018213,0.6263786901609922,10
Parieto-occipital ROI,569.0,1.0442948003270502,0.3723124232435303,0.632870432968284,10
Parieto-occipital ROI,570.0,0.986390442605535,0.3921983011606901,0.646896492032103,10
Parieto-occipital ROI,571.0,0.9379186899820863,0.4097544067295775,0.655378330676282,10
Parieto-occipital ROI,572.0,0.9153291103735671,0.4182330795110436,0.6573573738503173,10
Parieto-occipital ROI,573.0,0.9236058421750831,0.4151041067336223,0.655378330676282,10
Parieto-occipital ROI,574.0,0.9576093069483141,0.40251942427010223,0.6501523419662251,10
Parieto-occipital ROI,575.0,1.0041912829419681,0.3859621368924848,0.6425685009900866,10
Parieto-occipital ROI,576.0,1.0450284385334097,0.37206776833384747,0.632870432968284,10
Parieto-occipital ROI,577.0,1.0608717480831742,0.36682765499641135,0.632870432968284,10
Parieto-occipital ROI,578.0,1.0372629108236204,0.37466651880433366,0.632870432968284,10
Parieto-occipital ROI,579.0,0.9707120967115861,0.39778371451781736,0.6489101738494228,10
Parieto-occipital ROI,580.0,0.8723609499592844,0.4349039532292617,0.6769688360460578,10
Parieto-occipital ROI,581.0,0.7654295383724475,0.479689738534412,0.7231451757260705,10
Parieto-occipital ROI,582.0,0.676653203382591,0.5207820335612671,0.7505505136545001,10
Parieto-occipital ROI,583.0,0.6276405219650615,0.5451346522865599,0.7704423210743517,10
Parieto-occipital ROI,584.0,0.6318421008617886,0.5429982069256827,0.7704423210743517,10
Parieto-occipital ROI,585.0,0.6959296306428512,0.5115375168329472,0.7449331586855091,10
Parieto-occipital ROI,586.0,0.819441390496471,0.4564587580655507,0.7001697798773545,10
Parieto-occipital ROI,587.0,0.9901117521967971,0.3908854162517261,0.646251596208632,10
Parieto-occipital ROI,588.0,1.1814469956320044,0.32953158166693886,0.614366060501394,10
Parieto-occipital ROI,589.0,1.3613788823234179,0.28146512569296167,0.5712716202660183,10
Parieto-occipital ROI,590.0,1.5077650055948668,0.24807866694167924,0.5413514899600079,10
Parieto-occipital ROI,591.0,1.6159213403804256,0.2262368564372711,0.5351848965271779,10
Parieto-occipital ROI,592.0,1.6935853246028882,0.2118714962489856,0.5323366267761251,10
Parieto-occipital ROI,593.0,1.7518432693256094,0.20176055316439578,0.5238350213637382,10
Parieto-occipital ROI,594.0,1.7995830588777695,0.19387405078683262,0.5128517343455459,10
Parieto-occipital ROI,595.0,1.8423442847561446,0.18710002360721223,0.5041875350642552,10
Parieto-occipital ROI,596.0,1.8828536574941899,0.18092454201714747,0.4915817982713968,10
Parieto-occipital ROI,597.0,1.9207652280579108,0.17534966774758165,0.48708494156933807,10
Parieto-occipital ROI,598.0,1.9519771969353665,0.17090304749085428,0.4819174522443721,10
Parieto-occipital ROI,599.0,1.9703328630859323,0.16834659560203924,0.47905710079362196,10
Parieto-occipital ROI,600.0,1.9730149172490012,0.16797662786685785,0.47905710079362196,10
