roi,time_ms,category,mean_uV,sem_uV
Parietal ROI,96.0,nonanimal,-0.2484936969298533,0.15697594227079364
Parietal ROI,97.0,animal,0.03621357156037628,0.2364379431232371
Parietal ROI,97.0,nonanimal,-0.26849464738058687,0.15423351374886213
Parietal ROI,98.0,animal,0.03761432360694074,0.2352702948887966
Parietal ROI,98.0,nonanimal,-0.29483814777930295,0.14880839124945228
Parietal ROI,99.0,animal,0.03725569354325182,0.23297170713026472
Parietal ROI,99.0,nonanimal,-0.3234132230652952,0.14104749904987565
Parietal ROI,100.0,animal,0.035176389050717495,0.23038703419263828
Parietal ROI,100.0,nonanimal,-0.3492637691549155,0.13165739266858859
Parietal ROI,101.0,animal,0.03223250602208523,0.22813606600589897
Parietal ROI,101.0,nonanimal,-0.3677657311745113,0.12181312945632378
Parietal ROI,102.0,animal,0.02996093240504886,0.22642842645973352
Parietal ROI,102.0,nonanimal,-0.37569060442046565,0.11325963773634203
Parietal ROI,103.0,animal,0.030208725782031615,0.224984226981119
Parietal ROI,103.0,nonanimal,-0.3717777960159718,0.10806237352121244
Parietal ROI,104.0,animal,0.03462768291291947,0.22321782752852343
Parietal ROI,104.0,nonanimal,-0.3566532804069366,0.10763774954657379
Parietal ROI,105.0,animal,0.04415357205024083,0.22065721485491022
Parietal ROI,105.0,nonanimal,-0.3322212807259243,0.11151948872703335
Parietal ROI,106.0,animal,0.05859640516165805,0.21732410188537324
Parietal ROI,106.0,nonanimal,-0.3008686407808897,0.11731203531483482
Parietal ROI,107.0,animal,0.0764656661755555,0.21377295605052293
Parietal ROI,107.0,nonanimal,-0.2648509398120419,0.1221460366694083
Parietal ROI,108.0,animal,0.09512292156283722,0.21073823367087471
Parietal ROI,108.0,nonanimal,-0.22606646626151602,0.12430900753898627
Parietal ROI,109.0,animal,0.11128274779453759,0.20868315577399546
Parietal ROI,109.0,nonanimal,-0.18617291972065356,0.12400543768318327
Parietal ROI,110.0,animal,0.1217754299443384,0.20764697472384894
Parietal ROI,110.0,nonanimal,-0.1468169433395575,0.12285980212414546
Parietal ROI,111.0,animal,0.12437781879807067,0.20746775495944533
Parietal ROI,111.0,nonanimal,-0.10973592949716497,0.12233256256164877
Parietal ROI,112.0,animal,0.11845456554142067,0.20805645081057172
Parietal ROI,112.0,nonanimal,-0.07663909475348107,0.1223291575077809
Parietal ROI,113.0,animal,0.10517141668515237,0.20941715949459797
Parietal ROI,113.0,nonanimal,-0.048946719752030375,0.12152007036744557
Parietal ROI,114.0,animal,0.08716008248339337,0.21148067168110546
Parietal ROI,114.0,nonanimal,-0.027537056070171373,0.11895831009938415
Parietal ROI,115.0,animal,0.06770407037483891,0.21404569441681465
Parietal ROI,115.0,nonanimal,-0.012595804410714239,0.11520489476454199
Parietal ROI,116.0,animal,0.04970516881132091,0.2169555283921173
Parietal ROI,116.0,nonanimal,-0.0035656422709970494,0.11197071034783672
Parietal ROI,117.0,animal,0.03479557506613716,0.2203225617131949
Parietal ROI,117.0,nonanimal,0.0008508637125083151,0.11058411195375861
Parietal ROI,118.0,animal,0.022929058164986423,0.2245264343832261
Parietal ROI,118.0,nonanimal,0.00264184467410028,0.11071312745827369
Parietal ROI,119.0,animal,0.012623283607788952,0.22992507584173674
Parietal ROI,119.0,nonanimal,0.004311674246878647,0.11075525414123767
Parietal ROI,120.0,animal,0.001788694940956474,0.23649555161861277
Parietal ROI,120.0,nonanimal,0.008451482598743279,0.10938091704712644
Parietal ROI,121.0,animal,-0.011152038029181126,0.24368146751181224
Parietal ROI,121.0,nonanimal,0.016989638674740373,0.1066113216863597
Parietal ROI,122.0,animal,-0.026294485180090747,0.250517494597364
Parietal ROI,122.0,nonanimal,0.03026383792923972,0.10367831048702497
Parietal ROI,123.0,animal,-0.0418549909352744,0.25589772524771026
Parietal ROI,123.0,nonanimal,0.046312246813584465,0.10190435800079689
Parietal ROI,124.0,animal,-0.05456380369226693,0.25886181362951566
Parietal ROI,124.0,nonanimal,0.060883744695397,0.10157222051330812
Parietal ROI,125.0,animal,-0.060744707535794605,0.25886163970587933
Parietal ROI,125.0,nonanimal,0.06845777863227251,0.1019660453166438
Parietal ROI,126.0,animal,-0.057677526714515884,0.255953458711616
Parietal ROI,126.0,nonanimal,0.06408163344693657,0.10250472473826386
Parietal ROI,127.0,animal,-0.04471083694814826,0.2507953176989028
Parietal ROI,127.0,nonanimal,0.045341040390466526,0.1035752260982587
Parietal ROI,128.0,animal,-0.0236935760781271,0.24439155880087327
Parietal ROI,128.0,nonanimal,0.013603942675569063,0.10611675084231653
Parietal ROI,129.0,animal,0.0014291301177413395,0.23772739859940856
Parietal ROI,129.0,nonanimal,-0.026054347082336404,0.11046279449230374
Parietal ROI,130.0,animal,0.025694102188167894,0.23156220283146947
Parietal ROI,130.0,nonanimal,-0.06626374205451584,0.11592389079905749
Parietal ROI,131.0,animal,0.04448708667281635,0.22650006317367688
Parietal ROI,131.0,nonanimal,-0.09956344978021378,0.12169839376186184
Parietal ROI,132.0,animal,0.05475453231911699,0.22314788866905766
Parietal ROI,132.0,nonanimal,-0.12056695556309575,0.12798834252181926
Parietal ROI,133.0,animal,0.0557129722580233,0.22206972207663117
Parietal ROI,133.0,nonanimal,-0.1273495896476189,0.1360601269902301
Parietal ROI,134.0,animal,0.048902489288384976,0.22349722163376626
Parietal ROI,134.0,nonanimal,-0.12169668683035635,0.14714442246581227
Parietal ROI,135.0,animal,0.037633833317669604,0.22707195513900016
Parietal ROI,135.0,nonanimal,-0.1083026275185289,0.1612808238006901
Parietal ROI,136.0,animal,0.02602635855891323,0.23189433656221292
Parietal ROI,136.0,nonanimal,-0.09333835787771963,0.17728528821353998
Parietal ROI,137.0,animal,0.01790265408759735,0.2368597954906811
Parietal ROI,137.0,nonanimal,-0.0829114668333643,0.19367004942987662
Parietal ROI,138.0,animal,0.015810361245018938,0.2410542065683365
Parietal ROI,138.0,nonanimal,-0.0818529069378476,0.2095108875821866
Parietal ROI,139.0,animal,0.020405724705287214,0.24401729949094803
Parietal ROI,139.0,nonanimal,-0.09307028402410426,0.2247036901009422
Parietal ROI,140.0,animal,0.030355741688547037,0.24579345387781493
Parietal ROI,140.0,nonanimal,-0.11748838523728652,0.23964064089399095
Parietal ROI,141.0,animal,0.0427905764966738,0.2467659426924826
Parietal ROI,141.0,nonanimal,-0.15441735358700695,0.25459756608815504
Parietal ROI,142.0,animal,0.05417728194155776,0.2473598525431755
Parietal ROI,142.0,nonanimal,-0.20209147259357638,0.26924702061038247
Parietal ROI,143.0,animal,0.06134256497164595,0.24779282004499698
Parietal ROI,143.0,nonanimal,-0.2581298336092222,0.2826762111219289
Parietal ROI,144.0,animal,0.062315513919509714,0.2480387288460944
Parietal ROI,144.0,nonanimal,-0.31976574594424967,0.29397841122966206
Parietal ROI,145.0,animal,0.056729849578780876,0.24800635514099215
Parietal ROI,145.0,nonanimal,-0.38383873427961535,0.30305092930785865
Parietal ROI,146.0,animal,0.04569719079377012,0.24776124577492634
Parietal ROI,146.0,nonanimal,-0.4466900665618053,0.3109756146261515
Parietal ROI,147.0,animal,0.031255977816829504,0.24759717398034176
Parietal ROI,147.0,nonanimal,-0.504186393679032,0.31949426497828165
Parietal ROI,148.0,animal,0.015632726924517178,0.2478901144816156
Parietal ROI,148.0,nonanimal,-0.5520692198393073,0.3297526221652479
Parietal ROI,149.0,animal,0.0005843456678888692,0.24882930313510676
Parietal ROI,149.0,nonanimal,-0.5866750748144577,0.3413375556632446
Parietal ROI,150.0,animal,-0.01297393135151354,0.2502123629200524
Parietal ROI,150.0,nonanimal,-0.6058624369199325,0.35257819965255005
Parietal ROI,151.0,animal,-0.02497253241572738,0.2514638887811759
Parietal ROI,151.0,nonanimal,-0.6098133788618504,0.3618247593249837
Parietal ROI,152.0,animal,-0.0358765357869993,0.25189833844080767
Parietal ROI,152.0,nonanimal,-0.6013411164694206,0.36848254430077176
Parietal ROI,153.0,animal,-0.04620351230802396,0.25108483610033755
Parietal ROI,153.0,nonanimal,-0.58546015199443,0.372994486274795
Parietal ROI,154.0,animal,-0.056037582842896706,0.2490958367006026
Parietal ROI,154.0,nonanimal,-0.5682293279629531,0.37602541238953024
Parietal ROI,155.0,animal,-0.06468381436919213,0.24648348470173334
Parietal ROI,155.0,nonanimal,-0.5551842262547256,0.37775979964017875
Parietal ROI,156.0,animal,-0.07057468296542083,0.2439894850081095
Parietal ROI,156.0,nonanimal,-0.5499001390930818,0.3779552294321391
Parietal ROI,157.0,animal,-0.07150102639063127,0.24216024850310944
Parietal ROI,157.0,nonanimal,-0.5532381342796667,0.37652624188305894
Parietal ROI,158.0,animal,-0.06516524629401668,0.24110009775240976
Parietal ROI,158.0,nonanimal,-0.563554664579933,0.37395565437669154
Parietal ROI,159.0,animal,-0.04993544931307203,0.24049727889695555
Parietal ROI,159.0,nonanimal,-0.5777109328406971,0.37116640200773726
Parietal ROI,160.0,animal,-0.025564516966479888,0.2398708935192316
Parietal ROI,160.0,nonanimal,-0.5923459311264008,0.36907639032624096
Parietal ROI,161.0,animal,0.006397532333784739,0.23886474250608256
Parietal ROI,161.0,nonanimal,-0.6048104832021395,0.36825758451491963
Parietal ROI,162.0,animal,0.04268942222337157,0.2374262746634069
Parietal ROI,162.0,nonanimal,-0.6134293566057623,0.3688855609817993
Parietal ROI,163.0,animal,0.07894374299645303,0.23579755983190404
Parietal ROI,163.0,nonanimal,-0.6171845635035662,0.37087720366510224
Parietal ROI,164.0,animal,0.11064237535382815,0.23433567283529225
Parietal ROI,164.0,nonanimal,-0.6152268872509724,0.3740534386644582
Parietal ROI,165.0,animal,0.13412403980218607,0.23326284263316305
Parietal ROI,165.0,nonanimal,-0.6066481197383993,0.37826196955586344
Parietal ROI,166.0,animal,0.14733398663265188,0.23251431364953584
Parietal ROI,166.0,nonanimal,-0.5907004689555162,0.38347058893605723
Parietal ROI,167.0,animal,0.15011453574730457,0.23181803314353586
Parietal ROI,167.0,nonanimal,-0.5673139703492408,0.38981763735312236
Parietal ROI,168.0,animal,0.14401087894062475,0.23095815481142512
Parietal ROI,168.0,nonanimal,-0.5375719785049387,0.39753473784018645
Parietal ROI,169.0,animal,0.13172897839627112,0.22999454845185932
Parietal ROI,169.0,nonanimal,-0.5038674004755782,0.40668102685151314
Parietal ROI,170.0,animal,0.11646686279088055,0.2292478918384418
Parietal ROI,170.0,nonanimal,-0.46969282006852264,0.4168195396213022
Parietal ROI,171.0,animal,0.10132677282703528,0.22909613264112116
Parietal ROI,171.0,nonanimal,-0.439205354090103,0.4269388753383785
Parietal ROI,172.0,animal,0.08892460613868022,0.2298002805243549
Parietal ROI,172.0,nonanimal,-0.41671155169903634,0.43580911223214897
Parietal ROI,173.0,animal,0.08119321020019507,0.23148234352223587
Parietal ROI,173.0,nonanimal,-0.4060928521226753,0.4426090295654358
Parietal ROI,174.0,animal,0.0792880964363831,0.23415313392601206
Parietal ROI,174.0,nonanimal,-0.41011292007570965,0.44740870885683487
Parietal ROI,175.0,animal,0.08349760465455679,0.2376534521946982
Parietal ROI,175.0,nonanimal,-0.4296331096250775,0.4511481746209937
Parietal ROI,176.0,animal,0.09313139682869984,0.2415657350907948
Parietal ROI,176.0,nonanimal,-0.4629477811938427,0.45507746064606164
Parietal ROI,177.0,animal,0.10645930808553039,0.24527258161017831
Parietal ROI,177.0,nonanimal,-0.5055770950308475,0.46002995420779713
Parietal ROI,178.0,animal,0.12082229669893088,0.24820123845658348
Parietal ROI,178.0,nonanimal,-0.55079553056944,0.46607768709168673
Parietal ROI,179.0,animal,0.13300426235605398,0.2500881580959661
Parietal ROI,179.0,nonanimal,-0.5909368845652375,0.47281492219905763
Parietal ROI,180.0,animal,0.1398520833359943,0.25107315209069225
Parietal ROI,180.0,nonanimal,-0.6191902477066028,0.4799544171069858
Parietal ROI,181.0,animal,0.1390100117697693,0.25158299767272335
Parietal ROI,181.0,nonanimal,-0.6313382648650467,0.48765821244949237
Parietal ROI,182.0,animal,0.1295578399936434,0.252119985227692
Parietal ROI,182.0,nonanimal,-0.6268370880425047,0.49630522968988816
Parietal ROI,183.0,animal,0.11234466708644686,0.2531100874456344
Parietal ROI,183.0,nonanimal,-0.6088609205035798,0.5059288208302974
Parietal ROI,184.0,animal,0.08989416347156973,0.2548802545559738
Parietal ROI,184.0,nonanimal,-0.5833329727067319,0.5158520914036939
Parietal ROI,185.0,animal,0.0658807029877789,0.2577101268264328
Parietal ROI,185.0,nonanimal,-0.5573310603353183,0.5248499208183514
Parietal ROI,186.0,animal,0.044296128248299024,0.26184805739179284
Parietal ROI,186.0,nonanimal,-0.5374207479373435,0.5317130259577
Parietal ROI,187.0,animal,0.028510779668654312,0.2674289490933174
Parietal ROI,187.0,nonanimal,-0.5283976697032475,0.5358388426033612
Parietal ROI,188.0,animal,0.020469976733926448,0.2743272907072884
Parietal ROI,188.0,nonanimal,-0.5326858943441433,0.5375484620517569
Parietal ROI,189.0,animal,0.020246697877909052,0.28204336293162674
Parietal ROI,189.0,nonanimal,-0.5503653920689763,0.5380109351719137
Parietal ROI,190.0,animal,0.026086924205231055,0.2897131509232558
Parietal ROI,190.0,nonanimal,-0.5795986981478768,0.5387964739390435
Parietal ROI,191.0,animal,0.034944779275080814,0.2962654974734909
Parietal ROI,191.0,nonanimal,-0.6171666501038888,0.5412176223176108
Parietal ROI,192.0,animal,0.04334522356295686,0.30067470361379195
Parietal ROI,192.0,nonanimal,-0.6589150816501061,0.5457668803254041
Parietal ROI,193.0,animal,0.04828959181282237,0.3022207579102043
Parietal ROI,193.0,nonanimal,-0.7000999589517569,0.551971524566702
Parietal ROI,194.0,animal,0.04789848619957834,0.3006838636950916
Parietal ROI,194.0,nonanimal,-0.7357865172923975,0.5587453766756288
Parietal ROI,195.0,animal,0.04159815480738151,0.2964376012797604
Parietal ROI,195.0,nonanimal,-0.7614827843546538,0.564990988904709
Parietal ROI,196.0,animal,0.029867963094642912,0.29042817721363795
Parietal ROI,196.0,nonanimal,-0.7740228614078674,0.5700874979976439
Parietal ROI,197.0,animal,0.013763191959838533,0.284021243144055
Parietal ROI,197.0,nonanimal,-0.7724552754434344,0.5740518363387084
Parietal ROI,198.0,animal,-0.005508623361020362,0.27869622092225194
Parietal ROI,198.0,nonanimal,-0.7585321173188664,0.5774054305162208
Parietal ROI,199.0,animal,-0.02678308231704492,0.2756302425452091
Parietal ROI,199.0,nonanimal,-0.7364736058320236,0.5809179986201951
Parietal ROI,200.0,animal,-0.048920718258390436,0.2753336118523366
Parietal ROI,200.0,nonanimal,-0.7119755107161436,0.5853594181018091
Parietal ROI,201.0,animal,-0.07073005496544141,0.27754184621560596
Parietal ROI,201.0,nonanimal,-0.6907624441108169,0.5912612634186047
Parietal ROI,202.0,animal,-0.09099383032801027,0.2814210917368884
Parietal ROI,202.0,nonanimal,-0.6771882697283249,0.5986570579536702
Parietal ROI,203.0,animal,-0.10865176586512501,0.28593220055247226
Parietal ROI,203.0,nonanimal,-0.673340960567187,0.6068899952885677
Parietal ROI,204.0,animal,-0.12305817230936596,0.2901482906497576
Parietal ROI,204.0,nonanimal,-0.6788633559237526,0.6146660909665367
Parietal ROI,205.0,animal,-0.13416675774834647,0.2934342342521873
Parietal ROI,205.0,nonanimal,-0.6914069886599341,0.6204191825540265
Parietal ROI,206.0,animal,-0.14253391114438843,0.29551452943938267
Parietal ROI,206.0,nonanimal,-0.7074373919533496,0.622842757537403
Parietal ROI,207.0,animal,-0.1491396542338237,0.29648723147142647
Parietal ROI,207.0,nonanimal,-0.7230687941828539,0.6213436517926233
Parietal ROI,208.0,animal,-0.15512313738781563,0.2968010625412569
Parietal ROI,208.0,nonanimal,-0.7346916246258416,0.6162187732385698
Parietal ROI,209.0,animal,-0.1615478785074683,0.29716298586706263
Parietal ROI,209.0,nonanimal,-0.7393217129931985,0.6084730554992979
Parietal ROI,210.0,animal,-0.1692511724655611,0.29835564216750915
Parietal ROI,210.0,nonanimal,-0.7347725612123732,0.5993693932483236
Parietal ROI,211.0,animal,-0.1787510407558277,0.3010225023050793
Parietal ROI,211.0,nonanimal,-0.7198317072133082,0.5899992235958049
Parietal ROI,212.0,animal,-0.19016196887338718,0.30552557721847906
Parietal ROI,212.0,nonanimal,-0.6945361342265628,0.5811975241185651
Parietal ROI,213.0,animal,-0.20312136670280845,0.3119156629499036
Parietal ROI,213.0,nonanimal,-0.6604455940988958,0.573820867973961
Parietal ROI,214.0,animal,-0.2167961022922526,0.31996066569201337
Parietal ROI,214.0,nonanimal,-0.6206610921137545,0.5689739977677999
Parietal ROI,215.0,animal,-0.23004241614848456,0.32918763344615265
Parietal ROI,215.0,nonanimal,-0.5793621552214381,0.5677378364565001
Parietal ROI,216.0,animal,-0.24171336170222504,0.33896566127796784
Parietal ROI,216.0,nonanimal,-0.5408570760107893,0.570496890657371
Parietal ROI,217.0,animal,-0.2510049643775286,0.34864681381694107
Parietal ROI,217.0,nonanimal,-0.5084309217179286,0.576506667275864
Parietal ROI,218.0,animal,-0.2576897232115252,0.3576960244690718
Parietal ROI,218.0,nonanimal,-0.4834781444672774,0.5841560410392087
Parietal ROI,219.0,animal,-0.26214333058059885,0.3657199052246548
Parietal ROI,219.0,nonanimal,-0.46537307811178,0.5916814526859077
Parietal ROI,220.0,animal,-0.265182509198014,0.37239890404500475
Parietal ROI,220.0,nonanimal,-0.45222600919240197,0.5978124708719261
Parietal ROI,221.0,animal,-0.26781824049710423,0.37742762923626033
Parietal ROI,221.0,nonanimal,-0.4422093289453703,0.602147517899151
Parietal ROI,222.0,animal,-0.27103752936901054,0.38055289692688365
Parietal ROI,222.0,nonanimal,-0.43477140248839047,0.605286795313003
Parietal ROI,223.0,animal,-0.27566500222425405,0.38168854735997254
Parietal ROI,223.0,nonanimal,-0.4310532516784239,0.6086261298666518
Parietal ROI,224.0,animal,-0.28227579170829165,0.38101066094575525
Parietal ROI,224.0,nonanimal,-0.43324576915205115,0.6137143127631556
Parietal ROI,225.0,animal,-0.2910873719050527,0.3789725442074445
Parietal ROI,225.0,nonanimal,-0.44324504684576543,0.621444152181429
Parietal ROI,226.0,animal,-0.3017892048191522,0.3762581357904012
Parietal ROI,226.0,nonanimal,-0.46138810784484197,0.6316084704663384
Parietal ROI,227.0,animal,-0.3133577016677963,0.37370232152275196
Parietal ROI,227.0,nonanimal,-0.48598928410801207,0.643072384035225
Parietal ROI,228.0,animal,-0.32398928478392147,0.37215402770699824
Parietal ROI,228.0,nonanimal,-0.5138819521065798,0.6543330104935193
Parietal ROI,229.0,animal,-0.3312912749201434,0.3722627975068436
Parietal ROI,229.0,nonanimal,-0.5415568607953795,0.6641007766434143
Parietal ROI,230.0,animal,-0.33277729420786384,0.37427437942703695
Parietal ROI,230.0,nonanimal,-0.5661932585663728,0.6716942819771108
Parietal ROI,231.0,animal,-0.32656980929918206,0.377976878057266
Parietal ROI,231.0,nonanimal,-0.5860807709193124,0.6771799735529307
Parietal ROI,232.0,animal,-0.31209658115367667,0.38282096579281144
Parietal ROI,232.0,nonanimal,-0.6004331979804896,0.6812578921363434
Parietal ROI,233.0,animal,-0.29053751783292453,0.3880781546626881
Parietal ROI,233.0,nonanimal,-0.6090138061417432,0.6849666862582497
Parietal ROI,234.0,animal,-0.26483559988385785,0.3929180665228756
Parietal ROI,234.0,nonanimal,-0.6120307826035444,0.6893161354887801
Parietal ROI,235.0,animal,-0.23920195569013442,0.3964491115208939
Parietal ROI,235.0,nonanimal,-0.6104210607649925,0.6949161513597614
Parietal ROI,236.0,animal,-0.21818499519437334,0.3978521771408417
Parietal ROI,236.0,nonanimal,-0.6061973977035515,0.7016567868412109
Parietal ROI,237.0,animal,-0.2055095088434348,0.396636103454741
Parietal ROI,237.0,nonanimal,-0.6023365845292531,0.7086013821297328
Parietal ROI,238.0,animal,-0.20299797209883153,0.3928813281210115
Parietal ROI,238.0,nonanimal,-0.6019188593120116,0.7143264657551012
Parietal ROI,239.0,animal,-0.20992246049014338,0.38729201098324484
Parietal ROI,239.0,nonanimal,-0.6067583519902835,0.7176809396049523
Parietal ROI,240.0,animal,-0.22305847639468115,0.3809946996165842
Parietal ROI,240.0,nonanimal,-0.6162201899042485,0.7184494933299096
Parietal ROI,241.0,animal,-0.2375103921192479,0.3751968256143437
Parietal ROI,241.0,nonanimal,-0.6269641168438489,0.7173110458822128
Parietal ROI,242.0,animal,-0.24810522312635935,0.3708982804690485
Parietal ROI,242.0,nonanimal,-0.6339317683432804,0.715132340693968
Parietal ROI,243.0,animal,-0.25091521357375685,0.36876447364298376
Parietal ROI,243.0,nonanimal,-0.6322516577363785,0.712417613105605
Parietal ROI,244.0,animal,-0.2443876502465386,0.36912208523193446
Parietal ROI,244.0,nonanimal,-0.6192310937850682,0.7095862346364871
Parietal ROI,245.0,animal,-0.2296872176702136,0.37198887713857676
Parietal ROI,245.0,nonanimal,-0.595506713463329,0.7076571563475167
Parietal ROI,246.0,animal,-0.21015088540213642,0.3771048826315811
Parietal ROI,246.0,nonanimal,-0.5647953543309743,0.7082617394992968
Parietal ROI,247.0,animal,-0.19008508404501956,0.38396976835261704
Parietal ROI,247.0,nonanimal,-0.5323575616825902,0.7126488954257103
Parietal ROI,248.0,animal,-0.17335610289625386,0.39187810925386035
Parietal ROI,248.0,nonanimal,-0.5029083045809816,0.7206179973547292
Parietal ROI,249.0,animal,-0.16224972164281257,0.3999570185125362
Parietal ROI,249.0,nonanimal,-0.47895074796361026,0.730474621541134
Parietal ROI,250.0,animal,-0.15692789605661137,0.40724925240394316
Parietal ROI,250.0,nonanimal,-0.46024497141425275,0.7399662998291022
Parietal ROI,251.0,animal,-0.1555759753635078,0.4128625301543517
Parietal ROI,251.0,nonanimal,-0.4445126744809829,0.7472772698506263
Parietal ROI,252.0,animal,-0.15511698430799656,0.4161239985305566
Parietal ROI,252.0,nonanimal,-0.42886466817923746,0.7514623851334978
Parietal ROI,253.0,animal,-0.15222946409285115,0.4166526616240958
Parietal ROI,253.0,nonanimal,-0.4111543243993303,0.7524054513146389
Parietal ROI,254.0,animal,-0.14435748582114033,0.41434538328602605
Parietal ROI,254.0,nonanimal,-0.3906246870167821,0.7506277806609009
Parietal ROI,255.0,animal,-0.1304387942309652,0.40936741400579535
Parietal ROI,255.0,nonanimal,-0.3676863848639512,0.7471034869271053
Parietal ROI,256.0,animal,-0.1111697493587837,0.40221353153414074
Parietal ROI,256.0,nonanimal,-0.3431391736908168,0.7430607386036796
Parietal ROI,257.0,animal,-0.08874575464378237,0.3937720068179438
Parietal ROI,257.0,nonanimal,-0.3173902990427159,0.7397161393293569
Parietal ROI,258.0,animal,-0.0661440487441729,0.38523871139508076
Parietal ROI,258.0,nonanimal,-0.2901367049406419,0.7379340978284579
Parietal ROI,259.0,animal,-0.04614323711402822,0.377819529485997
Parietal ROI,259.0,nonanimal,-0.2606446723868361,0.7378822508616669
Parietal ROI,260.0,animal,-0.030380564981324153,0.37236097028288556
Parietal ROI,260.0,nonanimal,-0.22837204154060217,0.7388390817729321
Parietal ROI,261.0,animal,-0.01878054023031884,0.3691499910428015
Parietal ROI,261.0,nonanimal,-0.1934669800541618,0.7393112195753837
Parietal ROI,262.0,animal,-0.009595886073337714,0.367996247441477
Parietal ROI,262.0,nonanimal,-0.156777973251283,0.7374932743704788
Parietal ROI,263.0,animal,-8.18659565639479e-05,0.36848006396663235
Parietal ROI,263.0,nonanimal,-0.11935056696040672,0.731934493104412
Parietal ROI,264.0,animal,0.012442739580997033,0.3701543901204458
Parietal ROI,264.0,nonanimal,-0.0817308776889337,0.7221622458579348
Parietal ROI,265.0,animal,0.02958099697164198,0.37258311864591237
Parietal ROI,265.0,nonanimal,-0.04352375325127744,0.7089860232741093
Parietal ROI,266.0,animal,0.05131574836162851,0.37525336617526794
Parietal ROI,266.0,nonanimal,-0.0035173494527704742,0.6943001291005978
Parietal ROI,267.0,animal,0.07615261718413399,0.37749435028731204
Parietal ROI,267.0,nonanimal,0.0396046683591257,0.6804417641626099
Parietal ROI,268.0,animal,0.1018413086475088,0.37852679117753113
Parietal ROI,268.0,nonanimal,0.08624984506891024,0.6694239693069425
Parietal ROI,269.0,animal,0.12631460055442884,0.37766723702543975
Parietal ROI,269.0,nonanimal,0.13508830860852186,0.6623996092847821
Parietal ROI,270.0,animal,0.14842505491842875,0.37459339666395614
Parietal ROI,270.0,nonanimal,0.18288515894953494,0.6594480182302556
Parietal ROI,271.0,animal,0.16820674881760697,0.3695252176279992
Parietal ROI,271.0,nonanimal,0.225215803734572,0.659543730377021
Parietal ROI,272.0,animal,0.18663962494600597,0.3632144369011839
Parietal ROI,272.0,nonanimal,0.2578848748283974,0.660677793493225
Parietal ROI,273.0,animal,0.20510545816620357,0.3567282710900873
Parietal ROI,273.0,nonanimal,0.27853532995614927,0.6603091859757182
Parietal ROI,274.0,animal,0.22480763506566617,0.3511194704398169
Parietal ROI,274.0,nonanimal,0.2878279569123584,0.6561999519544768
Parietal ROI,275.0,animal,0.2463754871592168,0.3471410842986503
Parietal ROI,275.0,nonanimal,0.2897238488212421,0.6473199474707807
Parietal ROI,276.0,animal,0.2697494425297532,0.345126176864319
Parietal ROI,276.0,nonanimal,0.2907198523390716,0.6343219237796823
Parietal ROI,277.0,animal,0.29431561542410944,0.3450221402240809
Parietal ROI,277.0,nonanimal,0.29824577083393633,0.6192791381312179
Parietal ROI,278.0,animal,0.3191821610763833,0.3464742925725538
Parietal ROI,278.0,nonanimal,0.3187110617703556,0.6048148721177254
Parietal ROI,279.0,animal,0.34347458207228393,0.34889352781886007
Parietal ROI,279.0,nonanimal,0.3557906702657191,0.593163402759306
Parietal ROI,280.0,animal,0.36656109754208177,0.35154036000795286
Parietal ROI,280.0,nonanimal,0.40943284750400205,0.5857355898406266
Parietal ROI,281.0,animal,0.38817069249804215,0.3536741371230368
Parietal ROI,281.0,nonanimal,0.4758266061422204,0.5832470507004986
Parietal ROI,282.0,animal,0.4084100219208772,0.35473544191140216
Parietal ROI,282.0,nonanimal,0.5483016651864058,0.5858436528637404
Parietal ROI,283.0,animal,0.427705087585924,0.3544657102466794
Parietal ROI,283.0,nonanimal,0.6189355449088446,0.5927229351745555
Parietal ROI,284.0,animal,0.44669368380322416,0.3529012943392053
Parietal ROI,284.0,nonanimal,0.6805134526108508,0.6015886218332548
Parietal ROI,285.0,animal,0.46608613744565164,0.35027895369580475
Parietal ROI,285.0,nonanimal,0.7283908467946356,0.6088592494655848
Parietal ROI,286.0,animal,0.4865057578005455,0.3469551143924045
Parietal ROI,286.0,nonanimal,0.7617580773032225,0.6109901428986073
Parietal ROI,287.0,animal,0.5083270027863047,0.34339998618006323
Parietal ROI,287.0,nonanimal,0.783879623501538,0.6061604121101031
Parietal ROI,288.0,animal,0.5315494018880766,0.34021311763105005
Parietal ROI,288.0,nonanimal,0.8011336257974813,0.5951599070053637
Parietal ROI,289.0,animal,0.555763137592919,0.3380445688974878
Parietal ROI,289.0,nonanimal,0.8210679755864646,0.5808644807034908
Parietal ROI,290.0,animal,0.5802501050789896,0.337387439794651
Parietal ROI,290.0,nonanimal,0.8500606458054258,0.5666905626304599
Parietal ROI,291.0,animal,0.604211026222314,0.3383667354977909
Parietal ROI,291.0,nonanimal,0.8913616779273822,0.5551887849575955
Parietal ROI,292.0,animal,0.6270412070538405,0.3407020028900871
Parietal ROI,292.0,nonanimal,0.9441974813537009,0.5477272644851089
Parietal ROI,293.0,animal,0.6485420381291764,0.3438802108975947
Parietal ROI,293.0,nonanimal,1.0042547481887458,0.5449922386723081
Parietal ROI,294.0,animal,0.6689812879088082,0.3473915294199395
Parietal ROI,294.0,nonanimal,1.0653545173270906,0.5471964848445694
Parietal ROI,295.0,animal,0.6889863348620484,0.35085873737722717
Parietal ROI,295.0,nonanimal,1.121668029241237,0.5535918825950557
