roi,time_ms,F,p,p_fdr,n_subjects
Frontal ROI,240.0,0.5621426026298273,0.5796764267296104,0.9115654984792707,10
Frontal ROI,241.0,0.6196194873559739,0.5492392225275866,0.9115654984792707,10
Frontal ROI,242.0,0.7177218247268934,0.5013054407780989,0.9115654984792707,10
Frontal ROI,243.0,0.8568638722541767,0.4410966463107623,0.9115654984792707,10
Frontal ROI,244.0,1.0325920663832662,0.37623933706447266,0.9115654984792707,10
Frontal ROI,245.0,1.2330015984259188,0.31488734509469696,0.9059400779847419,10
Frontal ROI,246.0,1.4395430382352752,0.26305658841128343,0.9059400779847419,10
Frontal ROI,247.0,1.6311312949061938,0.22334037927137107,0.9059400779847419,10
Frontal ROI,248.0,1.791335049499118,0.19521176782070182,0.9059400779847419,10
Frontal ROI,249.0,1.9151637972664137,0.1761612037833341,0.9059400779847419,10
Frontal ROI,250.0,2.010079503433207,0.16295529989894353,0.9059400779847419,10
Frontal ROI,251.0,2.090713119443994,0.15259747238104204,0.9059400779847419,10
Frontal ROI,252.0,2.172345008319825,0.14285108340904806,0.9021496348625467,10
Frontal ROI,253.0,2.2672850553206354,0.13237593737086784,0.8754295480847014,10
Frontal ROI,254.0,2.383721816438916,0.12067689175612661,0.8544899103135835,10
Frontal ROI,255.0,2.5244963739970414,0.10804010175750656,0.805703312042682,10
Frontal ROI,256.0,2.685748734026833,0.09533967996261339,0.7851938248912401,10
Frontal ROI,257.0,2.8596188443424784,0.08347299603340008,0.7761891545233285,10
Frontal ROI,258.0,3.043478152092443,0.07268005090834317,0.7761891545233285,10
Frontal ROI,259.0,3.2490224178842446,0.06241223278267638,0.7761891545233285,10
Frontal ROI,260.0,3.5018468682930948,0.05192960384994616,0.7761891545233285,10
Frontal ROI,261.0,3.8308927181529095,0.04110273500445338,0.7761891545233285,10
Frontal ROI,262.0,4.252693416726444,0.030721698560461475,0.7761891545233285,10
Frontal ROI,263.0,4.755761472645643,0.02196953458655304,0.7761891545233285,10
Frontal ROI,264.0,5.296079318791438,0.0155320951753799,0.7587667921802707,10
Frontal ROI,265.0,5.813244092244613,0.011280568115206169,0.6493487124162578,10
Frontal ROI,266.0,6.251911801153773,0.008674890837265803,0.6081098476923328,10
Frontal ROI,267.0,6.563760984407908,0.007230221648886315,0.6081098476923328,10
Frontal ROI,268.0,6.697917673256986,0.006692743190225503,0.6081098476923328,10
Frontal ROI,269.0,6.605285092637661,0.007058903100150227,0.6081098476923328,10
Frontal ROI,270.0,6.263429871707595,0.008616152242864716,0.6081098476923328,10
Frontal ROI,271.0,5.706106146561823,0.012042130187462696,0.6493487124162578,10
Frontal ROI,272.0,5.029369439645833,0.01840090651507076,0.7587667921802707,10
Frontal ROI,273.0,4.359260421865001,0.028585174080602127,0.7761891545233285,10
Frontal ROI,274.0,3.8030380117344538,0.041914594685731554,0.7761891545233285,10
Frontal ROI,275.0,3.419975333792759,0.05509294458721237,0.7761891545233285,10
Frontal ROI,276.0,3.220878804269285,0.06371778209580137,0.7761891545233285,10
Frontal ROI,277.0,3.1802953607565936,0.06565415377442063,0.7761891545233285,10
Frontal ROI,278.0,3.2475110303047328,0.062481584085108066,0.7761891545233285,10
Frontal ROI,279.0,3.355324295208453,0.05774245492933383,0.7761891545233285,10
Frontal ROI,280.0,3.4305325620564657,0.05467325933637912,0.7761891545233285,10
Frontal ROI,281.0,3.407402306494107,0.055597441426444294,0.7761891545233285,10
Frontal ROI,282.0,3.244441836686335,0.06262268028352636,0.7761891545233285,10
Frontal ROI,283.0,2.9431198081191816,0.07836506247538155,0.7761891545233285,10
Frontal ROI,284.0,2.555109260374002,0.10549116240769563,0.7996155487638211,10
Frontal ROI,285.0,2.1591777981066325,0.1443752702158485,0.9036345037616947,10
Frontal ROI,286.0,1.8170452776844976,0.19107539094358938,0.9059400779847419,10
Frontal ROI,287.0,1.5465746222638765,0.23998257904078646,0.9059400779847419,10
Frontal ROI,288.0,1.3316845781809377,0.28883002311850037,0.9059400779847419,10
Frontal ROI,289.0,1.15023769932913,0.3387635462105496,0.9063864347083789,10
Frontal ROI,290.0,0.9922331585941215,0.3901391659747152,0.9115654984792707,10
Frontal ROI,291.0,0.8601072649910891,0.4397925105635755,0.9115654984792707,10
Frontal ROI,292.0,0.7608537773004929,0.48171738840166045,0.9115654984792707,10
Frontal ROI,293.0,0.6996873914567445,0.5097567031583259,0.9115654984792707,10
Frontal ROI,294.0,0.6774365711830441,0.5204027506565523,0.9115654984792707,10
Frontal ROI,295.0,0.690446662317975,0.514148325481941,0.9115654984792707,10
Frontal ROI,296.0,0.7318320368659939,0.49480165322559433,0.9115654984792707,10
Frontal ROI,297.0,0.7926521640667242,0.46782090803317533,0.9115654984792707,10
Frontal ROI,298.0,0.8614611064695574,0.43924941230684844,0.9115654984792707,10
Frontal ROI,299.0,0.9229596186924964,0.4153474695290923,0.9115654984792707,10
Frontal ROI,300.0,0.9591109288521649,0.40197353135118374,0.9115654984792707,10
Frontal ROI,301.0,0.9539395601334938,0.4038569772215178,0.9115654984792707,10
Frontal ROI,302.0,0.8990255302026589,0.4244735036336821,0.9115654984792707,10
Frontal ROI,303.0,0.7981217325010738,0.4654758002449009,0.9115654984792707,10
Frontal ROI,304.0,0.670262599898423,0.5238876682949591,0.9115654984792707,10
Frontal ROI,305.0,0.54490144301236,0.5891685410273156,0.9164423027326498,10
Frontal ROI,306.0,0.446834634738397,0.6465554344698117,0.9339146850473633,10
Frontal ROI,307.0,0.38529779737992537,0.6857251341339539,0.9370240136996134,10
Frontal ROI,308.0,0.3573487621214108,0.7043803561654218,0.9392687723490394,10
Frontal ROI,309.0,0.35637959778105105,0.7050372864554966,0.9392687723490394,10
Frontal ROI,310.0,0.37533161741375515,0.6923135647330119,0.9374471079451092,10
Frontal ROI,311.0,0.4039888893105817,0.673555860003909,0.9353158078269981,10
Frontal ROI,312.0,0.4262893273720028,0.659349518681961,0.9339146850473633,10
Frontal ROI,313.0,0.42480736837716954,0.6602831922754028,0.9339146850473633,10
Frontal ROI,314.0,0.39132251714504335,0.6817761219153822,0.9353158078269981,10
Frontal ROI,315.0,0.3327597806447096,0.7212599167365819,0.9392687723490394,10
Frontal ROI,316.0,0.2665986388704613,0.7689523139817573,0.9392687723490394,10
Frontal ROI,317.0,0.21047567279804233,0.8121645827734354,0.9392687723490394,10
Frontal ROI,318.0,0.17368294539854365,0.8419553261010541,0.9392687723490394,10
Frontal ROI,319.0,0.1552393931684575,0.8573442542590834,0.9392687723490394,10
Frontal ROI,320.0,0.14791013270804773,0.8635462034890383,0.9392687723490394,10
Frontal ROI,321.0,0.14416359647948762,0.8667357275999249,0.9392687723490394,10
Frontal ROI,322.0,0.14077026748056262,0.8696358568619151,0.9392687723490394,10
Frontal ROI,323.0,0.14054440006233984,0.869829278207274,0.9392687723490394,10
Frontal ROI,324.0,0.14956420191159173,0.8621422027859066,0.9392687723490394,10
Frontal ROI,325.0,0.16873463562323734,0.8460537487886293,0.9392687723490394,10
Frontal ROI,326.0,0.18691263587234627,0.8311057887115413,0.9392687723490394,10
Frontal ROI,327.0,0.18889299866467593,0.8294951207654294,0.9392687723490394,10
Frontal ROI,328.0,0.1711137787965608,0.8440804704632462,0.9392687723490394,10
Frontal ROI,329.0,0.1437137761286414,0.8671195507331562,0.9392687723490394,10
Frontal ROI,330.0,0.12011819141228723,0.8875204849576337,0.9392687723490394,10
Frontal ROI,331.0,0.10841283187261475,0.8978385051860835,0.9392687723490394,10
Frontal ROI,332.0,0.10966413537761835,0.896729170929692,0.9392687723490394,10
Frontal ROI,333.0,0.12027207556031837,0.8873857197842069,0.9392687723490394,10
Frontal ROI,334.0,0.13443050096733286,0.8750831118511533,0.9392687723490394,10
Frontal ROI,335.0,0.14553156028305617,0.865569629648888,0.9392687723490394,10
Frontal ROI,336.0,0.1479560642994011,0.8635071817348774,0.9392687723490394,10
Frontal ROI,337.0,0.13985624850958886,0.8704188708531597,0.9392687723490394,10
Frontal ROI,338.0,0.12440233152271128,0.8837770989512536,0.9392687723490394,10
Frontal ROI,339.0,0.10747385389172417,0.8986719509047872,0.9392687723490394,10
Frontal ROI,340.0,0.09415844526192245,0.9105838345834252,0.9400872872503403,10
Frontal ROI,341.0,0.08728859746399975,0.916798086429039,0.9433144956510513,10
Frontal ROI,342.0,0.08799867108663804,0.9161535972867358,0.9433144956510513,10
Frontal ROI,343.0,0.09652818496742636,0.908451109347573,0.9392687723490394,10
Frontal ROI,344.0,0.11231777327035959,0.8943816429957883,0.9392687723490394,10
Frontal ROI,345.0,0.13366778435871743,0.875741004256958,0.9392687723490394,10
Frontal ROI,346.0,0.15765072476856354,0.8553146412809451,0.9392687723490394,10
Frontal ROI,347.0,0.18050025685081186,0.8363449928112486,0.9392687723490394,10
Frontal ROI,348.0,0.1980499024910017,0.8220925868731193,0.9392687723490394,10
Frontal ROI,349.0,0.2060038208444642,0.8157220982651922,0.9392687723490394,10
Frontal ROI,350.0,0.20058182067170216,0.8200587336648466,0.9392687723490394,10
Frontal ROI,351.0,0.1801222713815889,0.8366549674323036,0.9392687723490394,10
Frontal ROI,352.0,0.1471060526365203,0.8642296371806625,0.9392687723490394,10
Frontal ROI,353.0,0.10858543338772968,0.897685395916131,0.9392687723490394,10
Frontal ROI,354.0,0.07336863862909919,0.929534644012044,0.9508701376421915,10
Frontal ROI,355.0,0.04762215756797224,0.9536137082732451,0.9652318789652969,10
Frontal ROI,356.0,0.032700090679215255,0.9678861339397381,0.9734407172048155,10
Frontal ROI,357.0,0.0265841394357868,0.9738042659156295,0.9751954148669376,10
Frontal ROI,358.0,0.026950965671629648,0.9734481733589857,0.9751954148669376,10
Frontal ROI,359.0,0.03331982642412061,0.9672886767944183,0.9734407172048155,10
Frontal ROI,360.0,0.04698703455552151,0.9542163938986459,0.9652318789652969,10
Frontal ROI,361.0,0.06897136270133172,0.9335988547612702,0.9512395307960034,10
Frontal ROI,362.0,0.09774723501210675,0.9073561475305256,0.9392687723490394,10
Frontal ROI,363.0,0.1292290365982955,0.8795806338697678,0.9392687723490394,10
Frontal ROI,364.0,0.1595872152241107,0.8536885660606558,0.9392687723490394,10
Frontal ROI,365.0,0.18811909336986388,0.8301241399223191,0.9392687723490394,10
Frontal ROI,366.0,0.21673193939021196,0.807216397795988,0.9392687723490394,10
Frontal ROI,367.0,0.24614530439702312,0.7843974219083397,0.9392687723490394,10
Frontal ROI,368.0,0.27294110120318493,0.7642317444665976,0.9392687723490394,10
Frontal ROI,369.0,0.29116539284031756,0.7508459895281505,0.9392687723490394,10
Frontal ROI,370.0,0.29758448867589693,0.7461933648331638,0.9392687723490394,10
Frontal ROI,371.0,0.29629698405749516,0.7471239868066193,0.9392687723490394,10
Frontal ROI,372.0,0.2988683688308466,0.7452666450377944,0.9392687723490394,10
Frontal ROI,373.0,0.31894665560463636,0.7309390316820583,0.9392687723490394,10
Frontal ROI,374.0,0.3645417427086974,0.6995259277065509,0.9392687723490394,10
Frontal ROI,375.0,0.43419345288263445,0.6543944209636199,0.9339146850473633,10
Frontal ROI,376.0,0.5196747730467525,0.6033698167327965,0.9226441320234569,10
Frontal ROI,377.0,0.610403741347343,0.5539976043534031,0.9115654984792707,10
Frontal ROI,378.0,0.6939567923381773,0.5124752169563694,0.9115654984792707,10
Frontal ROI,379.0,0.7542688759851082,0.4846520793769523,0.9115654984792707,10
Frontal ROI,380.0,0.775027159509627,0.4754674930860032,0.9115654984792707,10
Frontal ROI,381.0,0.7509463831277803,0.4861403498400888,0.9115654984792707,10
Frontal ROI,382.0,0.6957469397169848,0.5116242706192049,0.9115654984792707,10
Frontal ROI,383.0,0.6345095980108026,0.5416466500420105,0.9115654984792707,10
Frontal ROI,384.0,0.587492788881517,0.5660269794885071,0.9115654984792707,10
Frontal ROI,385.0,0.5617225781230566,0.5799056416858599,0.9115654984792707,10
Frontal ROI,386.0,0.5541459258984682,0.5840576987255366,0.9118584561394235,10
Frontal ROI,387.0,0.559005465299946,0.5813908543331119,0.9115654984792707,10
Frontal ROI,388.0,0.572580804677959,0.5740123225757848,0.9115654984792707,10
Frontal ROI,389.0,0.5932763472221168,0.5629631773518153,0.9115654984792707,10
Frontal ROI,390.0,0.6185916078006587,0.549767692655561,0.9115654984792707,10
Frontal ROI,391.0,0.6418607938684521,0.5379412800776581,0.9115654984792707,10
Frontal ROI,392.0,0.6515255658374651,0.5331125375710037,0.9115654984792707,10
Frontal ROI,393.0,0.6347095199671265,0.5415455050482794,0.9115654984792707,10
Frontal ROI,394.0,0.5842855505801667,0.5677339755236597,0.9115654984792707,10
Frontal ROI,395.0,0.5045591786671433,0.6120610924222192,0.9246871245430509,10
Frontal ROI,396.0,0.4099213173383057,0.6697437304512862,0.9352397510883499,10
Frontal ROI,397.0,0.3171930741889093,0.7321780892236451,0.9392687723490394,10
Frontal ROI,398.0,0.2384408022452054,0.790304513556088,0.9392687723490394,10
Frontal ROI,399.0,0.17875879518047297,0.8377741748326166,0.9392687723490394,10
Frontal ROI,400.0,0.1379450399177997,0.8720586815399254,0.9392687723490394,10
Frontal ROI,401.0,0.11317754292393833,0.89362251714515,0.9392687723490394,10
Frontal ROI,402.0,0.10098299363445616,0.9044568649404104,0.9392687723490394,10
Frontal ROI,403.0,0.0981536021332752,0.9069914708411205,0.9392687723490394,10
Frontal ROI,404.0,0.10200163994545275,0.9035462757971621,0.9392687723490394,10
Frontal ROI,405.0,0.11059665437224328,0.8959034431977885,0.9392687723490394,10
Frontal ROI,406.0,0.12327687502175864,0.8847587958541778,0.9392687723490394,10
Frontal ROI,407.0,0.14077636629136075,0.8696306348138436,0.9392687723490394,10
Frontal ROI,408.0,0.16393223846550334,0.8500525259404541,0.9392687723490394,10
Frontal ROI,409.0,0.1913290569521848,0.8275185820412725,0.9392687723490394,10
Frontal ROI,410.0,0.2178741754248027,0.8063166054135581,0.9392687723490394,10
Frontal ROI,411.0,0.23577262135638194,0.7923617344246763,0.9392687723490394,10
Frontal ROI,412.0,0.23770458607999229,0.7908715574815456,0.9392687723490394,10
Frontal ROI,413.0,0.22110734284522462,0.8037757251515659,0.9392687723490394,10
Frontal ROI,414.0,0.19125610465766063,0.8275776971021297,0.9392687723490394,10
Frontal ROI,415.0,0.15955350747158753,0.8537168411417908,0.9392687723490394,10
Frontal ROI,416.0,0.13711124122611162,0.8727751532481202,0.9392687723490394,10
Frontal ROI,417.0,0.12999734277607922,0.8789146930143069,0.9392687723490394,10
Frontal ROI,418.0,0.1397394070444105,0.8705190220622038,0.9392687723490394,10
Frontal ROI,419.0,0.1651120627258483,0.8490681880629964,0.9392687723490394,10
Frontal ROI,420.0,0.2017109700728571,0.8191535074411007,0.9392687723490394,10
Frontal ROI,421.0,0.24107955272552742,0.7882758193367242,0.9392687723490394,10
Frontal ROI,422.0,0.2725291252733975,0.7645373902457294,0.9392687723490394,10
Frontal ROI,423.0,0.28762723929677536,0.7534242520877301,0.9392687723490394,10
Frontal ROI,424.0,0.2844408317555862,0.7557546170329512,0.9392687723490394,10
Frontal ROI,425.0,0.2685030139730361,0.7675315304710986,0.9392687723490394,10
Frontal ROI,426.0,0.2496331444279171,0.7817394171983213,0.9392687723490394,10
Frontal ROI,427.0,0.2371613991531767,0.7912902174143408,0.9392687723490394,10
Frontal ROI,428.0,0.2371884089995168,0.7912693938275144,0.9392687723490394,10
Frontal ROI,429.0,0.2525685308929615,0.7795101792165708,0.9392687723490394,10
Frontal ROI,430.0,0.28364410148900143,0.7563385530208004,0.9392687723490394,10
Frontal ROI,431.0,0.3281811864669609,0.7244523534156491,0.9392687723490394,10
Frontal ROI,432.0,0.3806549712181707,0.6887857002941132,0.9374471079451092,10
Frontal ROI,433.0,0.43213512903002854,0.6556807880304185,0.9339146850473633,10
Frontal ROI,434.0,0.47191785642593337,0.6313079777689923,0.9339146850473633,10
Frontal ROI,435.0,0.4907665882339864,0.6201131640332438,0.9328311759384204,10
Frontal ROI,436.0,0.48427956960739355,0.623940906552622,0.9339146850473633,10
Frontal ROI,437.0,0.4547395120120191,0.6417065500448267,0.9339146850473633,10
Frontal ROI,438.0,0.4103846812815005,0.6694469874474396,0.9352397510883499,10
Frontal ROI,439.0,0.3620491928209544,0.701203888515266,0.9392687723490394,10
Frontal ROI,440.0,0.3189957568545233,0.730904370933063,0.9392687723490394,10
Frontal ROI,441.0,0.2865606118680407,0.7542034351257607,0.9392687723490394,10
Frontal ROI,442.0,0.2662925830285463,0.7691809233166274,0.9392687723490394,10
Frontal ROI,443.0,0.2572394006142384,0.7759775001129247,0.9392687723490394,10
Frontal ROI,444.0,0.2571383379110522,0.7760537474639618,0.9392687723490394,10
Frontal ROI,445.0,0.26330508951963566,0.7714164112559909,0.9392687723490394,10
Frontal ROI,446.0,0.2734307025212349,0.7638686847908496,0.9392687723490394,10
Frontal ROI,447.0,0.2862069505657022,0.7544619862079699,0.9392687723490394,10
Frontal ROI,448.0,0.30159672246300473,0.7433015305985967,0.9392687723490394,10
Frontal ROI,449.0,0.3210086446266436,0.7294850369544809,0.9392687723490394,10
Frontal ROI,450.0,0.34796157531174426,0.7107720113498129,0.9392687723490394,10
Frontal ROI,451.0,0.38923616852851833,0.6831407897395478,0.9353158078269981,10
Frontal ROI,452.0,0.4551062957586606,0.6414825463094047,0.9339146850473633,10
Frontal ROI,453.0,0.5568543605324758,0.5825696766315454,0.9115654984792707,10
Frontal ROI,454.0,0.7009430802674591,0.5091631649623822,0.9115654984792707,10
Frontal ROI,455.0,0.8811803436832846,0.4314228594473839,0.9115654984792707,10
Frontal ROI,456.0,1.0753311020315013,0.36211677252546226,0.9115654984792707,10
Frontal ROI,457.0,1.2551869914408689,0.3088092725016425,0.9059400779847419,10
Frontal ROI,458.0,1.405043352332206,0.27101138689578685,0.9059400779847419,10
Frontal ROI,459.0,1.5286715735117216,0.24368027521933855,0.9059400779847419,10
Frontal ROI,460.0,1.638261049074156,0.22199684213102655,0.9059400779847419,10
Frontal ROI,461.0,1.7391230637858068,0.2039215917988061,0.9059400779847419,10
Frontal ROI,462.0,1.8235880264886115,0.19003837277602664,0.9059400779847419,10
Frontal ROI,463.0,1.8763084172562123,0.1819068093305367,0.9059400779847419,10
Frontal ROI,464.0,1.8839310452438902,0.1807634202237196,0.9059400779847419,10
Frontal ROI,465.0,1.840492231754051,0.1873879076327416,0.9059400779847419,10
Frontal ROI,466.0,1.7466246929724614,0.20264404479909803,0.9059400779847419,10
Frontal ROI,467.0,1.6077160481113877,0.22781672925204,0.9059400779847419,10
Frontal ROI,468.0,1.4366033227840835,0.26372420508398886,0.9059400779847419,10
Frontal ROI,469.0,1.2593061779760735,0.3076951603436575,0.9059400779847419,10
Frontal ROI,470.0,1.1122668914652818,0.3503852977312074,0.9115654984792707,10
Frontal ROI,471.0,1.024914641242328,0.37884052868916884,0.9115654984792707,10
Frontal ROI,472.0,1.0029409755892413,0.3863965405132682,0.9115654984792707,10
Frontal ROI,473.0,1.0259961530234063,0.3784728950185031,0.9115654984792707,10
Frontal ROI,474.0,1.057768694467904,0.36784748604387674,0.9115654984792707,10
Frontal ROI,475.0,1.0659484506916506,0.3651659435473742,0.9115654984792707,10
Frontal ROI,476.0,1.040491039962908,0.37358377706341905,0.9115654984792707,10
Frontal ROI,477.0,0.9937806327026728,0.38959580722792553,0.9115654984792707,10
Frontal ROI,478.0,0.9480264941426026,0.4060225793429597,0.9115654984792707,10
Frontal ROI,479.0,0.925847518270698,0.4142611359899139,0.9115654984792707,10
Frontal ROI,480.0,0.9480357190667222,0.40601919077226256,0.9115654984792707,10
Frontal ROI,481.0,1.0321134608609093,0.376400912322268,0.9115654984792707,10
Frontal ROI,482.0,1.1837806943326756,0.3288525699946043,0.9059400779847419,10
Frontal ROI,483.0,1.382178388729101,0.2764306559208589,0.9059400779847419,10
Frontal ROI,484.0,1.5776921597584554,0.23370299158306373,0.9059400779847419,10
Frontal ROI,485.0,1.7175801193804967,0.20764043787065867,0.9059400779847419,10
Frontal ROI,486.0,1.7772903410227623,0.19751329697375775,0.9059400779847419,10
Frontal ROI,487.0,1.7655292074306213,0.19946382040101152,0.9059400779847419,10
Frontal ROI,488.0,1.7064718970329704,0.20958739152944472,0.9059400779847419,10
Frontal ROI,489.0,1.6224104968694244,0.22499603290721482,0.9059400779847419,10
Frontal ROI,490.0,1.5293458458023594,0.2435398692520525,0.9059400779847419,10
Frontal ROI,491.0,1.4404045032699468,0.26286130350064285,0.9059400779847419,10
Frontal ROI,492.0,1.3653182463026767,0.28050384452249943,0.9059400779847419,10
Frontal ROI,493.0,1.3055105005222396,0.2954996655352222,0.9059400779847419,10
Frontal ROI,494.0,1.2529244203674146,0.30942313442711766,0.9059400779847419,10
Frontal ROI,495.0,1.1941832047074799,0.32584471151862693,0.9059400779847419,10
Frontal ROI,496.0,1.1165720377269306,0.349045609449518,0.9115654984792707,10
Frontal ROI,497.0,1.0134162256913943,0.3827737668123372,0.9115654984792707,10
Frontal ROI,498.0,0.8874057945155348,0.42898425953397956,0.9115654984792707,10
Frontal ROI,499.0,0.7507415229345925,0.4862322805492444,0.9115654984792707,10
Frontal ROI,500.0,0.6226586597690486,0.5476799726909026,0.9115654984792707,10
Frontal ROI,501.0,0.5263328322879445,0.5995850933362046,0.9217305930453495,10
Frontal ROI,502.0,0.484903636706535,0.6235715293936293,0.9339146850473633,10
Frontal ROI,503.0,0.51316800393981,0.6070942035167896,0.9231519233519945,10
Frontal ROI,504.0,0.6068403922106618,0.5558497393048947,0.9115654984792707,10
Frontal ROI,505.0,0.7400026282157258,0.49107849742995024,0.9115654984792707,10
Frontal ROI,506.0,0.8740083719889191,0.43425133767454194,0.9115654984792707,10
Frontal ROI,507.0,0.9697569003021081,0.39812684876371474,0.9115654984792707,10
Frontal ROI,508.0,1.0006166467173354,0.3872055438625621,0.9115654984792707,10
Frontal ROI,509.0,0.9651447365817428,0.3997883062061983,0.9115654984792707,10
Frontal ROI,510.0,0.887605268611989,0.4289063762586789,0.9115654984792707,10
Frontal ROI,511.0,0.8007074065027064,0.4643717274962319,0.9115654984792707,10
Frontal ROI,512.0,0.7274793558922671,0.49679786957550975,0.9115654984792707,10
Frontal ROI,513.0,0.6766668985535618,0.5207754001379838,0.9115654984792707,10
Frontal ROI,514.0,0.6471962475620573,0.5352695840705977,0.9115654984792707,10
Frontal ROI,515.0,0.6328085964411875,0.5425080743655284,0.9115654984792707,10
Frontal ROI,516.0,0.6239251165125401,0.5470316683910551,0.9115654984792707,10
Frontal ROI,517.0,0.6081911916820802,0.5551468208497834,0.9115654984792707,10
Frontal ROI,518.0,0.5726123064185554,0.5739953220603393,0.9115654984792707,10
Frontal ROI,519.0,0.5094819422701595,0.6092153847969746,0.9243722613477904,10
Frontal ROI,520.0,0.42350850668895823,0.6611027177943776,0.9339146850473633,10
Frontal ROI,521.0,0.3317373326594314,0.7219714633702006,0.9392687723490394,10
Frontal ROI,522.0,0.2534165981852434,0.7788674422285712,0.9392687723490394,10
Frontal ROI,523.0,0.20015898929816997,0.8203979987595016,0.9392687723490394,10
Frontal ROI,524.0,0.17494026865526668,0.8409174698361292,0.9392687723490394,10
Frontal ROI,525.0,0.17605225920521062,0.8400007627405343,0.9392687723490394,10
Frontal ROI,526.0,0.19974365376854525,0.8207314012873633,0.9392687723490394,10
Frontal ROI,527.0,0.24078087921762192,0.7885051514605009,0.9392687723490394,10
Frontal ROI,528.0,0.29241967318455847,0.7499343467330206,0.9392687723490394,10
Frontal ROI,529.0,0.3465849824701231,0.7117147281449627,0.9392687723490394,10
Frontal ROI,530.0,0.3948288972538121,0.67948943799152,0.9353158078269981,10
Frontal ROI,531.0,0.43031277726566636,0.6568220275526799,0.9339146850473633,10
Frontal ROI,532.0,0.45005048599621966,0.6445779230235011,0.9339146850473633,10
Frontal ROI,533.0,0.45577891744399557,0.6410719856419436,0.9339146850473633,10
Frontal ROI,534.0,0.4520437206829071,0.6433556046428124,0.9339146850473633,10
Frontal ROI,535.0,0.44176149283658367,0.6496887622457592,0.9339146850473633,10
Frontal ROI,536.0,0.42252466491203816,0.6617242316583658,0.9339146850473633,10
Frontal ROI,537.0,0.389692567990644,0.6828420025033206,0.9353158078269981,10
Frontal ROI,538.0,0.3486883193855675,0.7102748829145507,0.9392687723490394,10
Frontal ROI,539.0,0.3237158824504097,0.7275809274674229,0.9392687723490394,10
Frontal ROI,540.0,0.3446931454453396,0.7130125612698037,0.9392687723490394,10
Frontal ROI,541.0,0.4222472134151604,0.6618996210329533,0.9339146850473633,10
Frontal ROI,542.0,0.5386005252087983,0.5926804964350809,0.9191792654889197,10
Frontal ROI,543.0,0.6590979737313737,0.5293628308494559,0.9115654984792707,10
Frontal ROI,544.0,0.7491275531839418,0.4869572230166027,0.9115654984792707,10
Frontal ROI,545.0,0.7848701435469086,0.4711801509162292,0.9115654984792707,10
Frontal ROI,546.0,0.7564065090870971,0.4836972290966013,0.9115654984792707,10
Frontal ROI,547.0,0.6673960910882226,0.5252873832413385,0.9115654984792707,10
Frontal ROI,548.0,0.5355655421443437,0.5943804064403224,0.9197807172509184,10
Frontal ROI,549.0,0.39274657175904004,0.68084639592291,0.9353158078269981,10
Frontal ROI,550.0,0.27591044047433677,0.7620327971512055,0.9392687723490394,10
Frontal ROI,551.0,0.2084743990191273,0.8137545308576202,0.9392687723490394,10
Frontal ROI,552.0,0.19441221661465216,0.8250245051034947,0.9392687723490394,10
Frontal ROI,553.0,0.23429445229388868,0.7935039931514264,0.9392687723490394,10
Frontal ROI,554.0,0.33428853956523513,0.7201974689598838,0.9392687723490394,10
Frontal ROI,555.0,0.49083886954573375,0.6200706608306299,0.9328311759384204,10
Frontal ROI,556.0,0.6705509564003954,0.523747093513381,0.9115654984792707,10
Frontal ROI,557.0,0.8155661323315846,0.458083241478057,0.9115654984792707,10
Frontal ROI,558.0,0.878104392805836,0.4326334365182053,0.9115654984792707,10
Frontal ROI,559.0,0.8512158299324271,0.4433779365785191,0.9115654984792707,10
Frontal ROI,560.0,0.7671644950883825,0.47892341084037515,0.9115654984792707,10
Frontal ROI,561.0,0.672074712631463,0.5230049526869458,0.9115654984792707,10
Frontal ROI,562.0,0.6017399377917807,0.5585128045180295,0.9115654984792707,10
Frontal ROI,563.0,0.5718017812170065,0.5744329154920097,0.9115654984792707,10
Frontal ROI,564.0,0.581138972736276,0.5694142464415981,0.9115654984792707,10
Frontal ROI,565.0,0.6205155168094096,0.5487790017697602,0.9115654984792707,10
Frontal ROI,566.0,0.6794577640946273,0.5194255671889728,0.9115654984792707,10
Frontal ROI,567.0,0.7493775036402198,0.4868448748908215,0.9115654984792707,10
Frontal ROI,568.0,0.8246824656395138,0.4542719061912781,0.9115654984792707,10
Frontal ROI,569.0,0.9039226571895229,0.4225882560538399,0.9115654984792707,10
Frontal ROI,570.0,0.9903508024176385,0.3908012459622715,0.9115654984792707,10
Frontal ROI,571.0,1.0888265675513578,0.3577805092655848,0.9115654984792707,10
Frontal ROI,572.0,1.1993942890317217,0.3243494419435815,0.9059400779847419,10
Frontal ROI,573.0,1.3137184889385365,0.293389877476544,0.9059400779847419,10
Frontal ROI,574.0,1.4181624139335522,0.2679553747490001,0.9059400779847419,10
Frontal ROI,575.0,1.4993378705884217,0.24987648054053369,0.9059400779847419,10
Frontal ROI,576.0,1.546151184384414,0.24006931270398213,0.9059400779847419,10
Frontal ROI,577.0,1.5481413219708868,0.23966197127289446,0.9059400779847419,10
Frontal ROI,578.0,1.4950243429472507,0.25080231025388766,0.9059400779847419,10
Frontal ROI,579.0,1.3824780648422486,0.27635885505560487,0.9059400779847419,10
Frontal ROI,580.0,1.2224664741214568,0.3178200786635065,0.9059400779847419,10
Frontal ROI,581.0,1.044692076292153,0.3721799168008354,0.9115654984792707,10
