subject,session,roi,condition,time_s,amplitude_uV
sub-004,ses-01,Parietal ROI,new,0.454,-0.3199946347891038
sub-004,ses-01,Parietal ROI,new,0.455,-0.3156807287250811
sub-004,ses-01,Parietal ROI,new,0.456,-0.316999648990685
sub-004,ses-01,Parietal ROI,new,0.457,-0.31969007880425265
sub-004,ses-01,Parietal ROI,new,0.458,-0.3198154553384268
sub-004,ses-01,Parietal ROI,new,0.459,-0.3152088067526664
sub-004,ses-01,Parietal ROI,new,0.46,-0.3063152461395916
sub-004,ses-01,Parietal ROI,new,0.461,-0.2961018061986103
sub-004,ses-01,Parietal ROI,new,0.462,-0.28901623995754017
sub-004,ses-01,Parietal ROI,new,0.463,-0.2893322978276375
sub-004,ses-01,Parietal ROI,new,0.464,-0.29947809226285893
sub-004,ses-01,Parietal ROI,new,0.465,-0.3189842903260424
sub-004,ses-01,Parietal ROI,new,0.466,-0.3444713286576337
sub-004,ses-01,Parietal ROI,new,0.467,-0.3706921046136709
sub-004,ses-01,Parietal ROI,new,0.468,-0.39223285501023125
sub-004,ses-01,Parietal ROI,new,0.469,-0.40522711513477117
sub-004,ses-01,Parietal ROI,new,0.47,-0.4084599252080751
sub-004,ses-01,Parietal ROI,new,0.471,-0.4035005249003735
sub-004,ses-01,Parietal ROI,new,0.472,-0.39388966751439763
sub-004,ses-01,Parietal ROI,new,0.473,-0.38375122265128836
sub-004,ses-01,Parietal ROI,new,0.474,-0.3763761635808388
sub-004,ses-01,Parietal ROI,new,0.475,-0.37328133172663047
sub-004,ses-01,Parietal ROI,new,0.476,-0.3740180703130202
sub-004,ses-01,Parietal ROI,new,0.477,-0.3766964528416842
sub-004,ses-01,Parietal ROI,new,0.478,-0.3789251359979483
sub-004,ses-01,Parietal ROI,new,0.479,-0.3787384833979301
sub-004,ses-01,Parietal ROI,new,0.48,-0.3751447408310764
sub-004,ses-01,Parietal ROI,new,0.481,-0.36815340716338973
sub-004,ses-01,Parietal ROI,new,0.482,-0.35841760428072156
sub-004,ses-01,Parietal ROI,new,0.483,-0.34680036842152057
sub-004,ses-01,Parietal ROI,new,0.484,-0.33414462267493567
sub-004,ses-01,Parietal ROI,new,0.485,-0.321324123708692
sub-004,ses-01,Parietal ROI,new,0.486,-0.30941772449280036
sub-004,ses-01,Parietal ROI,new,0.487,-0.2997419826748588
sub-004,ses-01,Parietal ROI,new,0.488,-0.2935691102387949
sub-004,ses-01,Parietal ROI,new,0.489,-0.2915831620103513
sub-004,ses-01,Parietal ROI,new,0.49,-0.29334002167030476
sub-004,ses-01,Parietal ROI,new,0.491,-0.29705098923144424
sub-004,ses-01,Parietal ROI,new,0.492,-0.299880392543762
sub-004,ses-01,Parietal ROI,new,0.493,-0.298719009431966
sub-004,ses-01,Parietal ROI,new,0.494,-0.29119202173968634
sub-004,ses-01,Parietal ROI,new,0.495,-0.2765553828166222
sub-004,ses-01,Parietal ROI,new,0.496,-0.2561560250296349
sub-004,ses-01,Parietal ROI,new,0.497,-0.23326268815370052
sub-004,ses-01,Parietal ROI,new,0.498,-0.21228217075744554
sub-004,ses-01,Parietal ROI,new,0.499,-0.19759232481728647
sub-004,ses-01,Parietal ROI,new,0.5,-0.1923607451714115
sub-004,ses-01,Parietal ROI,new,0.501,-0.19771917771599373
sub-004,ses-01,Parietal ROI,new,0.502,-0.21252794743586859
sub-004,ses-01,Parietal ROI,new,0.503,-0.23376601227185106
sub-004,ses-01,Parietal ROI,new,0.504,-0.25739240554221166
sub-004,ses-01,Parietal ROI,new,0.505,-0.27940197845429043
sub-004,ses-01,Parietal ROI,new,0.506,-0.29676566439469265
sub-004,ses-01,Parietal ROI,new,0.507,-0.30801226026401324
sub-004,ses-01,Parietal ROI,new,0.508,-0.31335020212328685
sub-004,ses-01,Parietal ROI,new,0.509,-0.3143811080664248
sub-004,ses-01,Parietal ROI,new,0.51,-0.3135456525499391
sub-004,ses-01,Parietal ROI,new,0.511,-0.31344792268397476
sub-004,ses-01,Parietal ROI,new,0.512,-0.3161688474857259
sub-004,ses-01,Parietal ROI,new,0.513,-0.3226711049487291
sub-004,ses-01,Parietal ROI,new,0.514,-0.33242318887448297
sub-004,ses-01,Parietal ROI,new,0.515,-0.3433876559933058
sub-004,ses-01,Parietal ROI,new,0.516,-0.3524678593076228
sub-004,ses-01,Parietal ROI,new,0.517,-0.3563780745294889
sub-004,ses-01,Parietal ROI,new,0.518,-0.35273648782111316
sub-004,ses-01,Parietal ROI,new,0.519,-0.3410491886855274
sub-004,ses-01,Parietal ROI,new,0.52,-0.32322781538027795
sub-004,ses-01,Parietal ROI,new,0.521,-0.3034023721523917
sub-004,ses-01,Parietal ROI,new,0.522,-0.28703103993036855
sub-004,ses-01,Parietal ROI,new,0.523,-0.2795726247069322
sub-004,ses-01,Parietal ROI,new,0.524,-0.28514415743005084
sub-004,ses-01,Parietal ROI,new,0.525,-0.30555882112654104
sub-004,ses-01,Parietal ROI,new,0.526,-0.33996178135786004
sub-004,ses-01,Parietal ROI,new,0.527,-0.3850680004858918
sub-004,ses-01,Parietal ROI,new,0.528,-0.43586573501561066
sub-004,ses-01,Parietal ROI,new,0.529,-0.48660616850505034
sub-004,ses-01,Parietal ROI,new,0.53,-0.5319010043573125
sub-004,ses-01,Parietal ROI,new,0.531,-0.5677404964996604
sub-004,ses-01,Parietal ROI,new,0.532,-0.5922221028083922
sub-004,ses-01,Parietal ROI,new,0.533,-0.6058028174433214
sub-004,ses-01,Parietal ROI,new,0.534,-0.6109938780379249
sub-004,ses-01,Parietal ROI,new,0.535,-0.611587390511514
sub-004,ses-01,Parietal ROI,new,0.536,-0.6116617020820436
sub-004,ses-01,Parietal ROI,new,0.537,-0.6146734522917906
sub-004,ses-01,Parietal ROI,new,0.538,-0.6228762580860454
sub-004,ses-01,Parietal ROI,new,0.539,-0.6371453283355131
sub-004,ses-01,Parietal ROI,new,0.54,-0.6571295245073918
sub-004,ses-01,Parietal ROI,new,0.541,-0.6815716650654094
sub-004,ses-01,Parietal ROI,new,0.542,-0.7086612562855096
sub-004,ses-01,Parietal ROI,new,0.543,-0.7363672728139178
sub-004,ses-01,Parietal ROI,new,0.544,-0.762772591542404
sub-004,ses-01,Parietal ROI,new,0.545,-0.7864375865813166
sub-004,ses-01,Parietal ROI,new,0.546,-0.8067551525891369
sub-004,ses-01,Parietal ROI,new,0.547,-0.824176005767593
sub-004,ses-01,Parietal ROI,new,0.548,-0.8401580926226973
sub-004,ses-01,Parietal ROI,new,0.549,-0.8567674445212093
sub-004,ses-01,Parietal ROI,new,0.55,-0.8760068040754023
sub-004,ses-01,Parietal ROI,new,0.551,-0.8990844444514342
sub-004,ses-01,Parietal ROI,new,0.552,-0.9258765806353638
sub-004,ses-01,Parietal ROI,new,0.553,-0.9547576067834525
sub-004,ses-01,Parietal ROI,new,0.554,-0.9828294739751132
sub-004,ses-01,Parietal ROI,new,0.555,-1.0064541383894257
sub-004,ses-01,Parietal ROI,new,0.556,-1.021934924790292
sub-004,ses-01,Parietal ROI,new,0.557,-1.0262014429658763
sub-004,ses-01,Parietal ROI,new,0.558,-1.0173979219254619
sub-004,ses-01,Parietal ROI,new,0.559,-0.9953128117809078
sub-004,ses-01,Parietal ROI,new,0.56,-0.9615896858051597
sub-004,ses-01,Parietal ROI,new,0.561,-0.9196376358751837
sub-004,ses-01,Parietal ROI,new,0.562,-0.8741527123132856
sub-004,ses-01,Parietal ROI,new,0.563,-0.8302223413690144
sub-004,ses-01,Parietal ROI,new,0.564,-0.7921267312901381
sub-004,ses-01,Parietal ROI,new,0.565,-0.7621287235617218
sub-004,ses-01,Parietal ROI,new,0.566,-0.7396629729372616
sub-004,ses-01,Parietal ROI,new,0.567,-0.7212923820950768
sub-004,ses-01,Parietal ROI,new,0.568,-0.7015718138796322
sub-004,ses-01,Parietal ROI,new,0.569,-0.6746313647594352
sub-004,ses-01,Parietal ROI,new,0.57,-0.6360187066702934
sub-004,ses-01,Parietal ROI,new,0.571,-0.5842441627665644
sub-004,ses-01,Parietal ROI,new,0.572,-0.5215712818091852
sub-004,ses-01,Parietal ROI,new,0.573,-0.4538156786489351
sub-004,ses-01,Parietal ROI,new,0.574,-0.3891661172919494
sub-004,ses-01,Parietal ROI,new,0.575,-0.33627219678009235
sub-004,ses-01,Parietal ROI,new,0.576,-0.3020427016859637
sub-004,ses-01,Parietal ROI,new,0.577,-0.2897410946911887
sub-004,ses-01,Parietal ROI,new,0.578,-0.29797496027762743
sub-004,ses-01,Parietal ROI,new,0.579,-0.3209741715234799
sub-004,ses-01,Parietal ROI,new,0.58,-0.3501434771393301
sub-004,ses-01,Parietal ROI,new,0.581,-0.3764072770092709
sub-004,ses-01,Parietal ROI,new,0.582,-0.39256167557418864
sub-004,ses-01,Parietal ROI,new,0.583,-0.39487452076323276
sub-004,ses-01,Parietal ROI,new,0.584,-0.38351807990617026
sub-004,ses-01,Parietal ROI,new,0.585,-0.36189429363128217
sub-004,ses-01,Parietal ROI,new,0.586,-0.3352797131125124
sub-004,ses-01,Parietal ROI,new,0.587,-0.30933077975698325
sub-004,ses-01,Parietal ROI,new,0.588,-0.2888722429094847
sub-004,ses-01,Parietal ROI,new,0.589,-0.2771711709518981
sub-004,ses-01,Parietal ROI,new,0.59,-0.2757011752983001
sub-004,ses-01,Parietal ROI,new,0.591,-0.28429103478646894
sub-004,ses-01,Parietal ROI,new,0.592,-0.30152350856885424
sub-004,ses-01,Parietal ROI,new,0.593,-0.32526219228289094
sub-004,ses-01,Parietal ROI,new,0.594,-0.3531909480028781
sub-004,ses-01,Parietal ROI,new,0.595,-0.38324587977139407
sub-004,ses-01,Parietal ROI,new,0.596,-0.41383340730472234
sub-004,ses-01,Parietal ROI,new,0.597,-0.4437948244747403
sub-004,ses-01,Parietal ROI,new,0.598,-0.4721879131536553
sub-004,ses-01,Parietal ROI,new,0.599,-0.49804838352474656
sub-004,ses-01,Parietal ROI,new,0.6,-0.520305403472927
sub-004,ses-02,Frontal ROI,familiar,-0.1,0.498528936955097
sub-004,ses-02,Frontal ROI,familiar,-0.099,0.5266949021036859
sub-004,ses-02,Frontal ROI,familiar,-0.098,0.5548891187802346
sub-004,ses-02,Frontal ROI,familiar,-0.097,0.578770537501227
sub-004,ses-02,Frontal ROI,familiar,-0.096,0.5943265303175648
sub-004,ses-02,Frontal ROI,familiar,-0.095,0.5991171961763249
sub-004,ses-02,Frontal ROI,familiar,-0.094,0.5929847081980947
sub-004,ses-02,Frontal ROI,familiar,-0.093,0.5781413389514435
sub-004,ses-02,Frontal ROI,familiar,-0.092,0.5587413049116661
sub-004,ses-02,Frontal ROI,familiar,-0.091,0.5401034398542166
sub-004,ses-02,Frontal ROI,familiar,-0.09,0.5276852943725757
sub-004,ses-02,Frontal ROI,familiar,-0.089,0.5258424933420407
sub-004,ses-02,Frontal ROI,familiar,-0.088,0.5364701422747138
sub-004,ses-02,Frontal ROI,familiar,-0.087,0.5578053599964952
sub-004,ses-02,Frontal ROI,familiar,-0.086,0.5838457373048733
sub-004,ses-02,Frontal ROI,familiar,-0.085,0.6048774120940398
sub-004,ses-02,Frontal ROI,familiar,-0.084,0.6094006183746247
sub-004,ses-02,Frontal ROI,familiar,-0.083,0.5872481626799341
sub-004,ses-02,Frontal ROI,familiar,-0.082,0.5330477430671716
sub-004,ses-02,Frontal ROI,familiar,-0.081,0.4487544950190611
sub-004,ses-02,Frontal ROI,familiar,-0.08,0.3441103395228162
sub-004,ses-02,Frontal ROI,familiar,-0.079,0.23460229132776986
sub-004,ses-02,Frontal ROI,familiar,-0.078,0.13744993027907934
sub-004,ses-02,Frontal ROI,familiar,-0.077,0.06693184518817352
sub-004,ses-02,Frontal ROI,familiar,-0.076,0.03063027559922041
sub-004,ses-02,Frontal ROI,familiar,-0.075,0.027818228735498073
sub-004,ses-02,Frontal ROI,familiar,-0.074,0.050377192780864236
sub-004,ses-02,Frontal ROI,familiar,-0.073,0.08569947807236418
sub-004,ses-02,Frontal ROI,familiar,-0.072,0.12040673773550645
sub-004,ses-02,Frontal ROI,familiar,-0.071,0.14361916823909102
sub-004,ses-02,Frontal ROI,familiar,-0.07,0.14889295880238748
sub-004,ses-02,Frontal ROI,familiar,-0.069,0.13459361122678942
sub-004,ses-02,Frontal ROI,familiar,-0.068,0.10308766038968532
sub-004,ses-02,Frontal ROI,familiar,-0.067,0.05943314044113083
sub-004,ses-02,Frontal ROI,familiar,-0.066,0.010129565655504257
sub-004,ses-02,Frontal ROI,familiar,-0.065,-0.03787591083412883
sub-004,ses-02,Frontal ROI,familiar,-0.064,-0.07803941649732615
sub-004,ses-02,Frontal ROI,familiar,-0.063,-0.10511346213499383
sub-004,ses-02,Frontal ROI,familiar,-0.062,-0.11612635551013777
sub-004,ses-02,Frontal ROI,familiar,-0.061,-0.11125364104590968
sub-004,ses-02,Frontal ROI,familiar,-0.06,-0.09421402601721561
sub-004,ses-02,Frontal ROI,familiar,-0.059,-0.0718524994279013
sub-004,ses-02,Frontal ROI,familiar,-0.058,-0.05283338751422437
sub-004,ses-02,Frontal ROI,familiar,-0.057,-0.04572552435198593
sub-004,ses-02,Frontal ROI,familiar,-0.056,-0.05700148468947387
sub-004,ses-02,Frontal ROI,familiar,-0.055,-0.089501402775468
sub-004,ses-02,Frontal ROI,familiar,-0.054,-0.1417595959200151
sub-004,ses-02,Frontal ROI,familiar,-0.053,-0.20835367583583306
sub-004,ses-02,Frontal ROI,familiar,-0.052,-0.2811758564797955
sub-004,ses-02,Frontal ROI,familiar,-0.051,-0.3513166295637246
sub-004,ses-02,Frontal ROI,familiar,-0.05,-0.41111625295124593
sub-004,ses-02,Frontal ROI,familiar,-0.049,-0.4558803379442423
sub-004,ses-02,Frontal ROI,familiar,-0.048,-0.48477700392287215
sub-004,ses-02,Frontal ROI,familiar,-0.047,-0.5006037961136652
sub-004,ses-02,Frontal ROI,familiar,-0.046,-0.5084527050587038
sub-004,ses-02,Frontal ROI,familiar,-0.045,-0.5136872273969526
sub-004,ses-02,Frontal ROI,familiar,-0.044,-0.5198950028843018
sub-004,ses-02,Frontal ROI,familiar,-0.043,-0.5275014111122782
sub-004,ses-02,Frontal ROI,familiar,-0.042,-0.5335367222681529
sub-004,ses-02,Frontal ROI,familiar,-0.041,-0.5326704204505543
sub-004,ses-02,Frontal ROI,familiar,-0.04,-0.5191604188027698
sub-004,ses-02,Frontal ROI,familiar,-0.039,-0.48901082368829385
sub-004,ses-02,Frontal ROI,familiar,-0.038,-0.4415720533138742
sub-004,ses-02,Frontal ROI,familiar,-0.037,-0.3800591133003075
sub-004,ses-02,Frontal ROI,familiar,-0.036,-0.31084283130843066
sub-004,ses-02,Frontal ROI,familiar,-0.035,-0.24175810844424742
sub-004,ses-02,Frontal ROI,familiar,-0.034,-0.1799894684447018
sub-004,ses-02,Frontal ROI,familiar,-0.033,-0.13024552150007182
sub-004,ses-02,Frontal ROI,familiar,-0.032,-0.09382812123211641
sub-004,ses-02,Frontal ROI,familiar,-0.031,-0.06886523802427862
sub-004,ses-02,Frontal ROI,familiar,-0.03,-0.051558001927433074
sub-004,ses-02,Frontal ROI,familiar,-0.029,-0.03793362931803761
sub-004,ses-02,Frontal ROI,familiar,-0.028,-0.025420107740333694
sub-004,ses-02,Frontal ROI,familiar,-0.027,-0.013630648665526953
sub-004,ses-02,Frontal ROI,familiar,-0.026,-0.0040868223748405695
sub-004,ses-02,Frontal ROI,familiar,-0.025,0.0009259362240432845
sub-004,ses-02,Frontal ROI,familiar,-0.024,-0.00019557022170155905
sub-004,ses-02,Frontal ROI,familiar,-0.023,-0.007299623889123198
sub-004,ses-02,Frontal ROI,familiar,-0.022,-0.018258119075552096
sub-004,ses-02,Frontal ROI,familiar,-0.021,-0.029673653845278085
sub-004,ses-02,Frontal ROI,familiar,-0.02,-0.03818057843029766
sub-004,ses-02,Frontal ROI,familiar,-0.019,-0.04179558543725402
sub-004,ses-02,Frontal ROI,familiar,-0.018,-0.04083832674517621
sub-004,ses-02,Frontal ROI,familiar,-0.017,-0.03815222468918375
sub-004,ses-02,Frontal ROI,familiar,-0.016,-0.038544493383738505
sub-004,ses-02,Frontal ROI,familiar,-0.015,-0.04750417036468734
sub-004,ses-02,Frontal ROI,familiar,-0.014,-0.06943146922663194
sub-004,ses-02,Frontal ROI,familiar,-0.013,-0.10583329598023396
sub-004,ses-02,Frontal ROI,familiar,-0.012,-0.1540959952816918
sub-004,ses-02,Frontal ROI,familiar,-0.011,-0.2074120878539071
sub-004,ses-02,Frontal ROI,familiar,-0.01,-0.2561529254997843
sub-004,ses-02,Frontal ROI,familiar,-0.009,-0.2904617167616923
sub-004,ses-02,Frontal ROI,familiar,-0.008,-0.3032565570529462
sub-004,ses-02,Frontal ROI,familiar,-0.007,-0.29249682526168164
sub-004,ses-02,Frontal ROI,familiar,-0.006,-0.2617623222201298
sub-004,ses-02,Frontal ROI,familiar,-0.005,-0.21888156491116093
sub-004,ses-02,Frontal ROI,familiar,-0.004,-0.173192204668578
sub-004,ses-02,Frontal ROI,familiar,-0.003,-0.13259121115760614
sub-004,ses-02,Frontal ROI,familiar,-0.002,-0.10157672880637443
sub-004,ses-02,Frontal ROI,familiar,-0.001,-0.08097258666473836
sub-004,ses-02,Frontal ROI,familiar,0.0,-0.06919933827948821
sub-004,ses-02,Frontal ROI,familiar,0.001,-0.06423648371348985
sub-004,ses-02,Frontal ROI,familiar,0.002,-0.06517800071573301
sub-004,ses-02,Frontal ROI,familiar,0.003,-0.07261491260721166
sub-004,ses-02,Frontal ROI,familiar,0.004,-0.08776459791970069
sub-004,ses-02,Frontal ROI,familiar,0.005,-0.11095570018520244
sub-004,ses-02,Frontal ROI,familiar,0.006,-0.14043684374259316
sub-004,ses-02,Frontal ROI,familiar,0.007,-0.17230453006392243
sub-004,ses-02,Frontal ROI,familiar,0.008,-0.20171019458787445
sub-004,ses-02,Frontal ROI,familiar,0.009,-0.2247654236985361
sub-004,ses-02,Frontal ROI,familiar,0.01,-0.24017420914156318
sub-004,ses-02,Frontal ROI,familiar,0.011,-0.24976814601608657
sub-004,ses-02,Frontal ROI,familiar,0.012,-0.2576755236071273
sub-004,ses-02,Frontal ROI,familiar,0.013,-0.26849261113720374
sub-004,ses-02,Frontal ROI,familiar,0.014,-0.28526266820756613
sub-004,ses-02,Frontal ROI,familiar,0.015,-0.3081116372336748
sub-004,ses-02,Frontal ROI,familiar,0.016,-0.33406011835538524
sub-004,ses-02,Frontal ROI,familiar,0.017,-0.35802088099156726
sub-004,ses-02,Frontal ROI,familiar,0.018,-0.37455706159613156
sub-004,ses-02,Frontal ROI,familiar,0.019,-0.37975339084266163
sub-004,ses-02,Frontal ROI,familiar,0.02,-0.37254955219032687
sub-004,ses-02,Frontal ROI,familiar,0.021,-0.355083207420454
sub-004,ses-02,Frontal ROI,familiar,0.022,-0.33193456850340264
sub-004,ses-02,Frontal ROI,familiar,0.023,-0.3085373056384864
sub-004,ses-02,Frontal ROI,familiar,0.024,-0.28927556297843043
sub-004,ses-02,Frontal ROI,familiar,0.025,-0.27588440574955597
sub-004,ses-02,Frontal ROI,familiar,0.026,-0.26670482992574596
sub-004,ses-02,Frontal ROI,familiar,0.027,-0.25710709344362365
sub-004,ses-02,Frontal ROI,familiar,0.028,-0.2409916158765414
sub-004,ses-02,Frontal ROI,familiar,0.029,-0.21285314934114707
sub-004,ses-02,Frontal ROI,familiar,0.03,-0.16966691267578793
sub-004,ses-02,Frontal ROI,familiar,0.031,-0.11194095757287693
sub-004,ses-02,Frontal ROI,familiar,0.032,-0.043614460923655125
sub-004,ses-02,Frontal ROI,familiar,0.033,0.029084223795241185
sub-004,ses-02,Frontal ROI,familiar,0.034,0.0993353376600913
sub-004,ses-02,Frontal ROI,familiar,0.035,0.16135121856344034
sub-004,ses-02,Frontal ROI,familiar,0.036,0.21142175111262407
sub-004,ses-02,Frontal ROI,familiar,0.037,0.2481768374823346
sub-004,ses-02,Frontal ROI,familiar,0.038,0.2721538787323224
sub-004,ses-02,Frontal ROI,familiar,0.039,0.28495442792835335
sub-004,ses-02,Frontal ROI,familiar,0.04,0.288380030542232
sub-004,ses-02,Frontal ROI,familiar,0.041,0.2839276367490549
sub-004,ses-02,Frontal ROI,familiar,0.042,0.27285667776648287
sub-004,ses-02,Frontal ROI,familiar,0.043,0.2567347887406406
sub-004,ses-02,Frontal ROI,familiar,0.044,0.23807378654613678
sub-004,ses-02,Frontal ROI,familiar,0.045,0.22053464112898
sub-004,ses-02,Frontal ROI,familiar,0.046,0.2083164387868668
sub-004,ses-02,Frontal ROI,familiar,0.047,0.20476252002262185
sub-004,ses-02,Frontal ROI,familiar,0.048,0.21074786994429617
sub-004,ses-02,Frontal ROI,familiar,0.049,0.22371973904330258
sub-004,ses-02,Frontal ROI,familiar,0.05,0.2380730305986222
sub-004,ses-02,Frontal ROI,familiar,0.051,0.24691760417583047
sub-004,ses-02,Frontal ROI,familiar,0.052,0.24458544868440701
sub-004,ses-02,Frontal ROI,familiar,0.053,0.22881442124718737
sub-004,ses-02,Frontal ROI,familiar,0.054,0.2016219459535489
sub-004,ses-02,Frontal ROI,familiar,0.055,0.16844350244667328
sub-004,ses-02,Frontal ROI,familiar,0.056,0.13592324971422054
sub-004,ses-02,Frontal ROI,familiar,0.057,0.1094064873930896
sub-004,ses-02,Frontal ROI,familiar,0.058,0.09131865579899456
sub-004,ses-02,Frontal ROI,familiar,0.059,0.08114852109819966
sub-004,ses-02,Frontal ROI,familiar,0.06,0.07693365169226363
sub-004,ses-02,Frontal ROI,familiar,0.061,0.07738867148696808
sub-004,ses-02,Frontal ROI,familiar,0.062,0.08349026414265026
sub-004,ses-02,Frontal ROI,familiar,0.063,0.09862122224448702
sub-004,ses-02,Frontal ROI,familiar,0.064,0.1271455857830529
sub-004,ses-02,Frontal ROI,familiar,0.065,0.17211784715898135
sub-004,ses-02,Frontal ROI,familiar,0.066,0.2332455454588204
sub-004,ses-02,Frontal ROI,familiar,0.067,0.3060309042875421
sub-004,ses-02,Frontal ROI,familiar,0.068,0.38239130142857314
sub-004,ses-02,Frontal ROI,familiar,0.069,0.45237864717346565
sub-004,ses-02,Frontal ROI,familiar,0.07,0.5062261195403184
sub-004,ses-02,Frontal ROI,familiar,0.071,0.5359941452443396
sub-004,ses-02,Frontal ROI,familiar,0.072,0.5364498291885667
sub-004,ses-02,Frontal ROI,familiar,0.073,0.5052062409796552
sub-004,ses-02,Frontal ROI,familiar,0.074,0.44234066974784836
sub-004,ses-02,Frontal ROI,familiar,0.075,0.3497082850479328
sub-004,ses-02,Frontal ROI,familiar,0.076,0.23012842714066167
sub-004,ses-02,Frontal ROI,familiar,0.077,0.08662595263281933
sub-004,ses-02,Frontal ROI,familiar,0.078,-0.07810014348059377
sub-004,ses-02,Frontal ROI,familiar,0.079,-0.2619084573301691
sub-004,ses-02,Frontal ROI,familiar,0.08,-0.4632205455047066
sub-004,ses-02,Frontal ROI,familiar,0.081,-0.6809674679140626
sub-004,ses-02,Frontal ROI,familiar,0.082,-0.9146066020483656
sub-004,ses-02,Frontal ROI,familiar,0.083,-1.164185228620902
sub-004,ses-02,Frontal ROI,familiar,0.084,-1.4302728444101114
sub-004,ses-02,Frontal ROI,familiar,0.085,-1.7135781462598205
sub-004,ses-02,Frontal ROI,familiar,0.086,-2.0142458701156465
sub-004,ses-02,Frontal ROI,familiar,0.087,-2.3310362602166546
sub-004,ses-02,Frontal ROI,familiar,0.088,-2.66066109551238
sub-004,ses-02,Frontal ROI,familiar,0.089,-2.9974745261161027
sub-004,ses-02,Frontal ROI,familiar,0.09,-3.333615976517852
sub-004,ses-02,Frontal ROI,familiar,0.091,-3.659637051691741
sub-004,ses-02,Frontal ROI,familiar,0.092,-3.96556648241527
sub-004,ses-02,Frontal ROI,familiar,0.093,-4.242247667317119
sub-004,ses-02,Frontal ROI,familiar,0.094,-4.482670080794552
sub-004,ses-02,Frontal ROI,familiar,0.095,-4.682981750560533
sub-004,ses-02,Frontal ROI,familiar,0.096,-4.8429363417025355
sub-004,ses-02,Frontal ROI,familiar,0.097,-4.965683014883116
sub-004,ses-02,Frontal ROI,familiar,0.098,-5.056993768242335
sub-004,ses-02,Frontal ROI,familiar,0.099,-5.124144975002235
sub-004,ses-02,Frontal ROI,familiar,0.1,-5.174684322478809
sub-004,ses-02,Frontal ROI,familiar,0.101,-5.215274148000363
sub-004,ses-02,Frontal ROI,familiar,0.102,-5.2507851287232805
sub-004,ses-02,Frontal ROI,familiar,0.103,-5.283808260109999
sub-004,ses-02,Frontal ROI,familiar,0.104,-5.314682944088083
sub-004,ses-02,Frontal ROI,familiar,0.105,-5.341997385273507
sub-004,ses-02,Frontal ROI,familiar,0.106,-5.363380780509923
sub-004,ses-02,Frontal ROI,familiar,0.107,-5.3763398171612975
sub-004,ses-02,Frontal ROI,familiar,0.108,-5.378930125232648
sub-004,ses-02,Frontal ROI,familiar,0.109,-5.370179146940218
sub-004,ses-02,Frontal ROI,familiar,0.11,-5.350340304933252
sub-004,ses-02,Frontal ROI,familiar,0.111,-5.321120943801105
sub-004,ses-02,Frontal ROI,familiar,0.112,-5.285922263227861
sub-004,ses-02,Frontal ROI,familiar,0.113,-5.249924820304915
sub-004,ses-02,Frontal ROI,familiar,0.114,-5.219725775251685
sub-004,ses-02,Frontal ROI,familiar,0.115,-5.202299314156666
sub-004,ses-02,Frontal ROI,familiar,0.116,-5.203323564574268
sub-004,ses-02,Frontal ROI,familiar,0.117,-5.225319593881195
sub-004,ses-02,Frontal ROI,familiar,0.118,-5.266379497596193
sub-004,ses-02,Frontal ROI,familiar,0.119,-5.3202379618619196
sub-004,ses-02,Frontal ROI,familiar,0.12,-5.377947523388662
sub-004,ses-02,Frontal ROI,familiar,0.121,-5.430673395534221
sub-004,ses-02,Frontal ROI,familiar,0.122,-5.4725549071421415
sub-004,ses-02,Frontal ROI,familiar,0.123,-5.502498717815162
sub-004,ses-02,Frontal ROI,familiar,0.124,-5.524179529902506
sub-004,ses-02,Frontal ROI,familiar,0.125,-5.544239618985125
sub-004,ses-02,Frontal ROI,familiar,0.126,-5.5693865568423195
sub-004,ses-02,Frontal ROI,familiar,0.127,-5.603499166682057
sub-004,ses-02,Frontal ROI,familiar,0.128,-5.645795358694452
sub-004,ses-02,Frontal ROI,familiar,0.129,-5.6906761316741985
sub-004,ses-02,Frontal ROI,familiar,0.13,-5.7292603906608965
sub-004,ses-02,Frontal ROI,familiar,0.131,-5.752051441248981
sub-004,ses-02,Frontal ROI,familiar,0.132,-5.7517567527362745
sub-004,ses-02,Frontal ROI,familiar,0.133,-5.725181996971332
sub-004,ses-02,Frontal ROI,familiar,0.134,-5.673464212357936
sub-004,ses-02,Frontal ROI,familiar,0.135,-5.600617298819005
sub-004,ses-02,Frontal ROI,familiar,0.136,-5.511101034300367
sub-004,ses-02,Frontal ROI,familiar,0.137,-5.4075430556694775
sub-004,ses-02,Frontal ROI,familiar,0.138,-5.28963477705464
sub-004,ses-02,Frontal ROI,familiar,0.139,-5.154638974291221
sub-004,ses-02,Frontal ROI,familiar,0.14,-4.9991863643581445
sub-004,ses-02,Frontal ROI,familiar,0.141,-4.821491679472206
sub-004,ses-02,Frontal ROI,familiar,0.142,-4.623030981780589
sub-004,ses-02,Frontal ROI,familiar,0.143,-4.409026456808715
sub-004,ses-02,Frontal ROI,familiar,0.144,-4.187563896255535
sub-004,ses-02,Frontal ROI,familiar,0.145,-3.9676507413845936
sub-004,ses-02,Frontal ROI,familiar,0.146,-3.756895873337275
sub-004,ses-02,Frontal ROI,familiar,0.147,-3.55963292478332
sub-004,ses-02,Frontal ROI,familiar,0.148,-3.3761454070721784
sub-004,ses-02,Frontal ROI,familiar,0.149,-3.2032654955862054
